RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount,PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name,MCC_Code,MCC_VISA_report_name,Code,ZipCode,Lat,Lon,ZipCodeLoc
4066,V,2012,20180801,141752,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,dd2c7a39dd1f35c74be7e248b2368920,5755e24f498a29950b831f128a33e0c6,bd0975426a41a87ea7d42036b28e6066,BCBPGS,94.38,-0.19,1.00,0.00,0.00,1,1,2017-07-19,2011-12-14,5411,Warszawa (Wola),01377,KRAKÓW,30347,0,350,1.000,dd2c7a39dd1f35c74be7e248b2368920,4623053ff6f2af0f8061557e2776e60a,5576fe7d206a21efa04d27e5f2f4e0fa,5411,Supermarket,22,01-377,52.2196891964885,20.9180283082746,01377
4098,V,2012,20180801,174052,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,b9493a85d2828ff2aa76450edf7801f3,04bfd88bde09f08c065dd6817f6cf386,2846e7ea0f33d71cf44a0ed19f4a85ca,HGMBDQ,24.22,-0.05,1.00,0.00,0.00,1,1,2017-07-19,2013-05-28,5411,Warszawa (Wola),01429,KRAKÓW,30347,0,350,1.000,b9493a85d2828ff2aa76450edf7801f3,4623053ff6f2af0f8061557e2776e60a,a378fa8fd25b41dc83874af5688c1f3c,5411,Supermarket,22,01-429,35.1673267,134.5473796,01429
4132,V,2012,20180801,201554,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1050977f2768494fc75afd53dccdc4fa,b6605f030b21bed8de261db616f98135,fbf62402187f60a99378684460176a4a,AFDUIV,55.74,-0.11,1.00,0.00,0.00,1,1,2017-07-19,2013-10-08,5411,Warszawa (Praga-Północ),03429,KRAKÓW,30347,0,350,1.000,1050977f2768494fc75afd53dccdc4fa,4623053ff6f2af0f8061557e2776e60a,e5b555e6b8b40856b40569dcd8a7fa36,5411,Supermarket,22,03-429,52.2619391784332,21.0450037875687,03429
4253,V,2012,20180801,122851,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a85e043dfe7d8e2ec39a2dc0a9b42553,925dd3c8857a0a2b8f570b4c283a757c,f7f3ea2bc354115af69e4bb03942e004,JQFPRC,9.08,-0.02,1.00,0.00,0.00,1,2,2016-03-22,2014-11-26,5499,Warszawa (Białołęka),03287,Warszawa (Białołęka),03287,0,350,1.000,a85e043dfe7d8e2ec39a2dc0a9b42553,451e33b41530d2b78ed41a485fc7cfad,e1a9e5ee408e8ad09b7e1dfdb54059ac,5499,Food & Drink,9,03-287,52.3244823738483,21.0660179976069,03287
4644,V,2012,20180801,154631,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,3bbf917992b39a74d65e36de3dc21a75,a5bd6a8e061bc456f1eba12f0cba6dc8,728775f37830871d1029348c83903abc,YQNLXL,144.00,-0.29,1.00,0.00,0.00,12,2,2016-08-01,2016-08-01,8021,Warszawa (Żoliborz),01756,Warszawa (Żoliborz),01756,0,350,1.000,3bbf917992b39a74d65e36de3dc21a75,140c251077d970ffc63426717a4a25aa,b8277ed176df8113ca96cc4c3bc2bee2,8021,Health,11,01-756,52.2609069946767,20.9676732645203,01756
4766,V,2012,20180801,075715,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,b284b2324e5a2c1b8395909f426ca56b,a0b026539fef148c3e53c925fe177c55,20e99c1e157af20eb1ae138869a056b3,CHWKJA,6.19,-0.02,1.00,0.00,0.00,1,1,2017-06-20,2013-10-08,5411,Warszawa (Ursynów),02797,KRAKÓW,30347,0,350,1.000,b284b2324e5a2c1b8395909f426ca56b,4623053ff6f2af0f8061557e2776e60a,0750a0b072cec01ba9ce333e1f6785e2,5411,Supermarket,22,02-797,52.1453674642614,21.0668310705951,02797
4883,V,2012,20180801,191856,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,204e02029ed31bf3a6b998369ff1176c,c823661c5a78bc49b3b3de435a05f679,c32b791c2a00164e760d55c7826f8c8e,XKHIOR,69.21,-0.14,1.00,0.00,0.00,1,1,2017-07-19,2012-05-09,5411,Warszawa (Praga-Południe),04125,KRAKÓW,30347,0,350,1.000,204e02029ed31bf3a6b998369ff1176c,4623053ff6f2af0f8061557e2776e60a,38558f2bbb3944340a44ed1bb356e1c3,5411,Supermarket,22,04-125,52.2333722073783,21.0960463703412,04125
5395,V,2012,20180801,174900,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c8cc38d21f70d9203f2f4c40bade17db,61f74e1d9c70c4c4be3b95175aab5183,3b9fad9a6c7f2fd2ad9dc818f6d85eb8,MQVFCQ,24.80,-0.05,1.00,0.00,0.00,1,2,2016-03-22,2014-12-18,5912,Warszawa (Bielany),01871,Warszawa (Bielany),01871,0,350,1.000,c8cc38d21f70d9203f2f4c40bade17db,c914721977f1f7d100f365a1990b08fd,96328b7595a5b7d6cd8b840f4597b6d0,5912,Health,11,01-871,52.280992515126,20.9521318953816,01871
5642,V,2012,20180801,134945,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,4a525d6f7b0257cdf39f222f7658c655,ae490ca44fa6abaf44e93752a5264722,45a9554298f883f2c75374b3b87c5109,LBSMXT,31.21,-0.06,1.00,0.00,0.00,1,1,2016-08-11,2016-07-19,5912,Warszawa (Białołęka),03109,Warszawa (Białołęka),03109,2,350,1.000,4a525d6f7b0257cdf39f222f7658c655,7a040dd91d24a13084f90b8a499f62a0,7cdc999e8863132c86d62cd8002a8dc2,5912,Health,11,03-109,52.3298360702897,20.9713482627553,03109
5834,V,2012,20180801,212605,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,99ac8a0fe1869783e07ab01b7f762107,0851221837b3e345eecbc5c6c7b5e735,8152e72dd0b6d1d1c46fd58e39e6e431,OQEIZZ,79.10,-0.16,1.00,0.00,0.00,1,1,2017-07-19,2012-05-09,5411,Warszawa (Praga-Południe),04125,KRAKÓW,30347,0,350,1.000,99ac8a0fe1869783e07ab01b7f762107,4623053ff6f2af0f8061557e2776e60a,f3c991acaae34da793996689a57fd09b,5411,Supermarket,22,04-125,52.2333722073783,21.0960463703412,04125
14316,V,2012,20180801,163248,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a85e043dfe7d8e2ec39a2dc0a9b42553,925dd3c8857a0a2b8f570b4c283a757c,a73da33fd2e90a32a1217aaba7302fc6,KZTXMC,2.87,-0.01,1.00,0.00,0.00,1,2,2016-03-22,2014-11-26,5499,Warszawa (Białołęka),03287,Warszawa (Białołęka),03287,0,350,1.000,a85e043dfe7d8e2ec39a2dc0a9b42553,451e33b41530d2b78ed41a485fc7cfad,e1a9e5ee408e8ad09b7e1dfdb54059ac,5499,Food & Drink,9,03-287,52.3244823738483,21.0660179976069,03287
3751,V,2012,20180801,194955,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,39cd6925d98f1797e0602a87262d11dc,c11c1d1df8518e489add767cb29d5721,4b9d9c194bd36f0cb663b845ca216475,RJHBON,282.35,-0.57,1.00,0.00,0.00,1,1,2017-07-19,2012-03-08,5411,Warszawa (Ursus),02495,KRAKÓW,30347,0,350,1.000,39cd6925d98f1797e0602a87262d11dc,4623053ff6f2af0f8061557e2776e60a,dad042e66493a5e748d0c0d840819738,5411,Supermarket,22,02-495,52.1912976497454,20.8848375290252,02495
3810,V,2012,20180801,203343,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1c8b12948d88b53cc8deb225c1616e84,0cebed10497ac0ae82e2b6edbf1f77ed,55f660feed14abd7d76abb0a82af5596,BSEDUG,40.95,-0.08,1.00,0.00,0.00,1,1,2017-06-20,2011-12-16,5411,Warszawa (Ursynów),02797,KRAKÓW,30347,0,350,1.000,1c8b12948d88b53cc8deb225c1616e84,4623053ff6f2af0f8061557e2776e60a,164cb99c41ed2758032197a5b099aa8f,5411,Supermarket,22,02-797,52.1453674642614,21.0668310705951,02797
3821,V,2012,20180801,102928,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6d60b4bcefc75572e39b5582a843a791,9a68ec0f2c758abfa1689e41f0c98e39,27846e50177cd4ff1b92f961cd08d516,IPWPMD,4.57,-0.01,1.00,0.00,0.00,1,1,2018-05-21,2017-09-20,5441,Warszawa (Wola),01211,Otrębusy,05805,0,350,1.000,6d60b4bcefc75572e39b5582a843a791,96430f8b282dcbf11c476db43e87e44a,ccc3e332632a5087b25df321df6c2c14,5441,Food & Drink,9,01-211,52.2292365232107,20.9736845561592,01211
3939,V,2012,20180801,102147,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,9c10df92728a95d8ce02ead9d5d85669,ad1923efd962a66d34112e6c9fe63c8d,5fed093b3a02d4586ab170f4d92f0367,ZTQOFL,17.89,-0.03,1.00,0.00,0.00,1,1,2017-07-19,2011-10-28,5411,Warszawa (Praga-Północ),03429,KRAKÓW,30347,0,350,1.000,9c10df92728a95d8ce02ead9d5d85669,4623053ff6f2af0f8061557e2776e60a,936ff32f76f96ee108a589621ad1af5b,5411,Supermarket,22,03-429,52.2619391784332,21.0450037875687,03429
4287,V,2012,20180801,180208,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1c8b12948d88b53cc8deb225c1616e84,0cebed10497ac0ae82e2b6edbf1f77ed,1289d83e25772231fb268bd1ae7bc2fd,KIRTIP,37.23,-0.07,1.00,0.00,0.00,1,1,2017-06-20,2011-12-16,5411,Warszawa (Ursynów),02797,KRAKÓW,30347,0,350,1.000,1c8b12948d88b53cc8deb225c1616e84,4623053ff6f2af0f8061557e2776e60a,164cb99c41ed2758032197a5b099aa8f,5411,Supermarket,22,02-797,52.1453674642614,21.0668310705951,02797
4437,V,2012,20180801,181235,20180801,0,1,0,F,NULL,NULL,NULL,05,NULL,I,D,P,PL,f2b707caa1be7a8ceb4bada53626c7be,1bfa5f64f6c0e12912aba2e58bafb783,dad298d567a6c84b8fe5f8692dabbc4c,TZVLRB,20.96,-0.04,1.00,0.00,0.00,1,1,2017-07-19,2016-01-07,5411,Warszawa (Włochy),02485,KRAKÓW,30347,0,350,1.000,f2b707caa1be7a8ceb4bada53626c7be,4623053ff6f2af0f8061557e2776e60a,231b96d9e637bdd056316e4f4d2ab3e0,5411,Supermarket,22,02-485,52.1987956442373,20.9183555841745,02485
4833,V,2012,20180801,222823,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,398193aeef0d999bd2390e59d59eda04,8a1f0b43d22a914951d9336d59bee2de,0e3b3573c4ad901fe22758318cebb67c,STQLRW,40.06,-0.08,1.00,0.00,0.00,1,1,2017-07-19,2012-09-06,5541,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,398193aeef0d999bd2390e59d59eda04,4623053ff6f2af0f8061557e2776e60a,124d1643df39d10ae42d3556353f1e78,5541,Petrol,18,01-460,52.2409894222006,20.9172126101842,01460
4955,V,2012,20180801,073313,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a9505a1abf84550629ee9d90704b9f5b,3e6a9dc0c684d3957731aba9aefd5b9b,c20521f9725c8a6e19f4b1cf14d231c4,TMMLJF,32.00,-0.06,1.00,0.00,0.00,12,2,2016-03-29,2016-03-29,5499,Warszawa (Włochy),02421,Warszawa (Włochy),02421,0,350,1.000,a9505a1abf84550629ee9d90704b9f5b,7dd4fe3954f3aea50091774c611c4595,f3c406cca11f339c068168a9819b7b52,5499,Food & Drink,9,02-421,52.2084687120439,20.9016103341968,02421
5153,V,2012,20180801,085729,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,6d60b4bcefc75572e39b5582a843a791,9a68ec0f2c758abfa1689e41f0c98e39,4a5fa297664cc0172e04cc9fe8526968,ANGFNW,11.12,-0.02,1.00,0.00,0.00,1,1,2018-05-21,2017-09-20,5441,Warszawa (Wola),01211,Otrębusy,05805,0,350,1.000,6d60b4bcefc75572e39b5582a843a791,96430f8b282dcbf11c476db43e87e44a,ccc3e332632a5087b25df321df6c2c14,5441,Food & Drink,9,01-211,52.2292365232107,20.9736845561592,01211
27,I,2012,20180801,163345,20180801,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6af66181ee0640c32ec460a7d5386e23,8ccf5940ed6734d19f397cb65a7fd785,9b9f3b33f25ac6b2e33288712b58dbda,BKEPBF,38.82,0.00,1.00,0.00,0.00,1,2,2017-11-02,2017-11-02,5912,Warszawa (Wesoła),05075,Warszawa (Wesoła),05075,0,350,1.000,6af66181ee0640c32ec460a7d5386e23,5194e896339cadffa75f12cbc39ded05,e5ff961558a7767a20ddd4d44281b690,5912,Health,11,05-075,52.2470427379142,21.2105076230116,05075
483,V,2012,20180801,172639,20180801,0,1,0,G,NULL,NULL,NULL,05,NULL,B,K,P,PL,398193aeef0d999bd2390e59d59eda04,8a1f0b43d22a914951d9336d59bee2de,bcbf3481c877cd3b0f6fbcf30bf5b54b,SBDSMR,191.02,-0.58,1.00,0.00,0.00,1,1,2017-07-19,2012-09-06,5541,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,398193aeef0d999bd2390e59d59eda04,4623053ff6f2af0f8061557e2776e60a,124d1643df39d10ae42d3556353f1e78,5541,Petrol,18,01-460,52.2409894222006,20.9172126101842,01460
563,V,2012,20180801,191401,20180801,0,1,0,G,NULL,NULL,NULL,05,NULL,B,K,P,PL,398193aeef0d999bd2390e59d59eda04,8a1f0b43d22a914951d9336d59bee2de,5511d60b6cd20263f1aae6694e57efb7,YSLNJF,160.56,-0.48,1.00,0.00,0.00,1,1,2017-07-19,2012-09-06,5541,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,398193aeef0d999bd2390e59d59eda04,4623053ff6f2af0f8061557e2776e60a,124d1643df39d10ae42d3556353f1e78,5541,Petrol,18,01-460,52.2409894222006,20.9172126101842,01460
14516,V,2012,20180801,062018,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,2b30fb44e0aa349e0844df0ef21e205c,b0a2bae8beb3e74aa6129dcf2e752865,217eba597ce8f583416f698976d9b0e7,BXDHOM,7.20,-0.02,1.00,0.00,0.00,12,2,2018-01-12,2018-01-12,5499,Warszawa (Targówek),03563,Warszawa (Targówek),03563,2,350,1.000,2b30fb44e0aa349e0844df0ef21e205c,b271a7964c79a3d31048ece2274b3365,f1434f6a915263639e1202e865f4ccd8,5499,Food & Drink,9,03-563,52.2750410250719,21.057613872404,03563
14604,V,2012,20180801,125624,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ac89d110563becf9bdbc8caa800c10fa,2818ba1f87f186c0de47b1ac1c84e162,e86bbcf085e9b0f5cadef14392cccc64,SCOLUI,39.95,-0.08,1.00,0.00,0.00,12,2,2018-06-17,2018-05-24,5499,Warszawa (Wawer),04781,Warszawa (Wawer),04781,2,350,1.000,ac89d110563becf9bdbc8caa800c10fa,77726f535cb30b13ccb04e406a399a7e,53c92ca80fe3ca42d009a4e29dd2e052,5499,Food & Drink,9,04-781,52.1959602526734,21.1641542158201,04781
14622,V,2012,20180801,184245,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,204e02029ed31bf3a6b998369ff1176c,c823661c5a78bc49b3b3de435a05f679,590611104a2d39111a6bfb0bfe6532f9,KMZRYQ,73.16,-0.14,1.00,0.00,0.00,1,1,2017-07-19,2012-05-09,5411,Warszawa (Praga-Południe),04125,KRAKÓW,30347,0,350,1.000,204e02029ed31bf3a6b998369ff1176c,4623053ff6f2af0f8061557e2776e60a,38558f2bbb3944340a44ed1bb356e1c3,5411,Supermarket,22,04-125,52.2333722073783,21.0960463703412,04125
14649,V,2012,20180801,220833,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1b9217900fa08c7e4ecbc33b3a5bf243,4d0e3e6c8729686ec91c6c267e3d7d73,3069c506454aca70f4f1b8d2794e4763,KJOQRC,51.43,-0.10,1.00,0.00,0.00,1,1,2017-06-20,2012-05-09,5411,Warszawa (Ursynów),02797,KRAKÓW,30347,0,350,1.000,1b9217900fa08c7e4ecbc33b3a5bf243,4623053ff6f2af0f8061557e2776e60a,206b852d1f78e4a7df90bc151337ba56,5411,Supermarket,22,02-797,52.1453674642614,21.0668310705951,02797
5667,V,2012,20180801,104959,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a6838432c82ccbe9137f27bb68d8a434,52f01b67ac06ff872441eb8e6032df9a,12823d79e6496e4c75946183cf0d1ee6,CTHANX,18.72,-0.04,1.00,0.00,0.00,1,2,2018-05-09,2018-05-09,5462,Warszawa (Wola),01248,Mińsk Mazowiecki,05300,0,350,1.000,a6838432c82ccbe9137f27bb68d8a434,a757c3ec59f0e4b0d9c191be53498f05,942552d2ed549a94e65cedf462cfa3e0,5462,Food & Drink,9,01-248,52.2239608051703,20.9430254886511,01248
5684,V,2012,20180801,185915,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a6838432c82ccbe9137f27bb68d8a434,52f01b67ac06ff872441eb8e6032df9a,d193981bc6d9c1b3cdc5c8d645c33a83,DJOKGX,5.07,-0.01,1.00,0.00,0.00,1,2,2018-05-09,2018-05-09,5462,Warszawa (Wola),01248,Mińsk Mazowiecki,05300,0,350,1.000,a6838432c82ccbe9137f27bb68d8a434,a757c3ec59f0e4b0d9c191be53498f05,942552d2ed549a94e65cedf462cfa3e0,5462,Food & Drink,9,01-248,52.2239608051703,20.9430254886511,01248
14385,V,2012,20180801,151726,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,40c1ab1a4e405944d10c9e4b756d2ec0,3443894fee7f7ab7f5f1549ef561ad27,2c60e886378651ba4b6d5de5353cc112,TRVPPZ,13.60,-0.02,1.00,0.00,0.00,1,1,2018-07-29,2018-04-17,5462,Warszawa (Ochota),02127,SULEJÓWEK,05071,0,350,1.000,40c1ab1a4e405944d10c9e4b756d2ec0,441e92fb40697e803df58960d596bde7,80bf30b60da077ad1ca3279f7a30899e,5462,Food & Drink,9,02-127,52.198488146768,20.9774299979948,02127
14412,V,2012,20180801,141436,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,c653806c940bb19ce5edbc049ea58620,46c642abfd1d05fbe8366d8fb7f24d5d,5cbe9a3905c4f1a8c701037c7ab7176b,JFUKCM,4.40,-0.01,1.00,0.00,0.00,1,1,2018-08-31,2012-04-30,5211,Warszawa (Bemowo),01303,WARSZAWA,01303,0,350,2.000,c653806c940bb19ce5edbc049ea58620,553c979264a0169bf149baa540ee6979,a549d19b7bf335e5fb385197e533a759,5211,Building Materials & Services,3,01-303,52.2156380793561,20.8871570941423,01303
4619,V,2012,20180801,125633,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,a4b184d94e9eb552eb78bc252c12c560,64150f698137860fe8f45fae53de230f,0d85c4e15ab6945d745a2827bddca1b7,DFBHUZ,17.60,-0.03,1.00,0.00,0.00,1,2,2017-11-06,2011-07-29,5812,Warszawa (Śródmieście),00112,Warszawa (Śródmieście),00112,0,350,1.000,a4b184d94e9eb552eb78bc252c12c560,dcd4ee4a03123dc79a85a51f00d3469f,e1fcce31b624fec383944d860ac3a59b,5812,Restaurants,20,00-112,52.2356886259587,21.0053946981676,00112
1497868,M,2012,20180801,201228,20180801,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,8dd71383279e1ea519fae084d776cd68,87d09abbf4ee8f5cd067f69a41efeb52,f73360745915106f1531c08ece095545,ENSVHA,24.36,-0.05,1.00,0.00,0.00,1,1,2018-07-10,2016-12-07,5921,Warszawa (Ursynów),02784,Warszawa (Ursynów),02784,0,350,1.000,8dd71383279e1ea519fae084d776cd68,57cf126fc6f5e2df8ef0f61df66a0267,a21e4c73ab57730b7d6385ce5e63a9e0,5921,Food & Drink,9,02-784,52.1534202258064,21.025101573133,02784
23,I,2012,20180801,171648,20180801,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1bfb1518b5a59afa3637f3baf55b8752,06f917cab50cfe6cc0f88cb85bfe5bab,635917e7a9b4d84e3e092a149cfbe9b2,SGNRGI,11.04,0.00,1.00,0.00,0.00,1,2,2017-09-15,2017-03-22,5812,Warszawa (Rembertów),04454,Warszawa (Rembertów),04454,0,350,1.000,1bfb1518b5a59afa3637f3baf55b8752,1ad0d1633c341b3cc3d8b79380f3c601,7f5ded978189c5239fb466b47b2e71f7,5812,Restaurants,20,04-454,52.2597730081923,21.1618411233615,04454
24,I,2012,20180801,183600,20180801,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1bfb1518b5a59afa3637f3baf55b8752,06f917cab50cfe6cc0f88cb85bfe5bab,635917e7a9b4d84e3e092a149cfbe9b2,FRHJQE,11.68,0.00,1.00,0.00,0.00,1,2,2017-09-15,2017-03-22,5812,Warszawa (Rembertów),04454,Warszawa (Rembertów),04454,0,350,1.000,1bfb1518b5a59afa3637f3baf55b8752,1ad0d1633c341b3cc3d8b79380f3c601,7f5ded978189c5239fb466b47b2e71f7,5812,Restaurants,20,04-454,52.2597730081923,21.1618411233615,04454
25,I,2012,20180801,185641,20180801,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1bfb1518b5a59afa3637f3baf55b8752,06f917cab50cfe6cc0f88cb85bfe5bab,635917e7a9b4d84e3e092a149cfbe9b2,UNVXQO,15.20,0.00,1.00,0.00,0.00,1,2,2017-09-15,2017-03-22,5812,Warszawa (Rembertów),04454,Warszawa (Rembertów),04454,0,350,1.000,1bfb1518b5a59afa3637f3baf55b8752,1ad0d1633c341b3cc3d8b79380f3c601,7f5ded978189c5239fb466b47b2e71f7,5812,Restaurants,20,04-454,52.2597730081923,21.1618411233615,04454
185,V,2012,20180801,192753,20180801,0,1,0,A,NULL,NULL,NULL,05,NULL,I,K,S,US,81ed49c8fcf9c4b4d27f4efafeb5a11a,15ab9b1c392d2b6684406839bdb9c23d,a1afbd6f25adb79428f46b377faf6dd1,NWVOVJ,65.60,-0.72,1.00,0.00,0.00,1,2,2017-07-24,2015-09-02,5812,Warszawa (Śródmieście),00029,Warszawa (Śródmieście),00029,2,350,1.000,81ed49c8fcf9c4b4d27f4efafeb5a11a,16088866900a60dee98ca9b95d960c68,5eb6446a6da624ce43697e185a75bdb5,5812,Restaurants,20,00-029,52.2327883755081,21.0191859828142,00029
14672,V,2012,20180801,114259,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ed0dd84991f98910a1554df93c7a1194,eb4f03554c82802b04a6fbf8d91d497f,b952654ca7d5c12cca322221ad3476c7,ZTXSSE,11.84,-0.02,1.00,0.00,0.00,1,2,2017-07-04,2017-07-04,5499,Warszawa (Wola),00841,Księżpol,23415,2,350,1.000,ed0dd84991f98910a1554df93c7a1194,4b7d2bdf64f235956415e5becf06bc4f,6eaafbccfa0fbf2a5ce0f4846bba1e66,5499,Food & Drink,9,00-841,52.2323314989212,20.9917262153592,00841
14876,V,2012,20180801,133044,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,ac37c7bf7ea23dbbebe942b5719ce1fa,c25775eebfb49316749e3a571f76d583,b4447ab5fcde75a6560b3bb33434ae2d,YSWUHK,51.73,-0.10,1.00,0.00,0.00,1,1,2017-07-19,2012-09-27,5411,Warszawa (Rembertów),04402,KRAKÓW,30347,0,350,1.000,ac37c7bf7ea23dbbebe942b5719ce1fa,4623053ff6f2af0f8061557e2776e60a,1ecd60a7a87206f313dd75c3abafb0e8,5411,Supermarket,22,04-402,52.2581642059234,21.1650949215631,04402
14919,V,2012,20180801,090717,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,43ab19c96fa1ae4e3562432d5b6510bf,e2684be2e4d9d55078fec7cac13df89e,e453fa635fa70854c005dc75b7cfeafa,RZVBGL,3.60,-0.01,1.00,0.00,0.00,1,2,2018-03-08,2016-02-19,5499,Warszawa (Wola),00864,Warszawa (Wola),00891,0,350,1.000,43ab19c96fa1ae4e3562432d5b6510bf,268d3c0222e1fb4da4e467a345a60605,d39145acb070e6664b9b5d6fc58e72c4,5499,Food & Drink,9,00-864,52.2368957241726,20.9930934125942,00864
15023,V,2012,20180801,134820,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,875dbd2d90c84908067c4a59c68c27f6,84f3aa5a5fdbb372daab0127ac097c6c,8a8486789510f8b97a08d7fe119cd621,WVWSKV,54.39,-0.11,1.00,0.00,0.00,1,1,2017-07-19,2011-12-13,5411,Warszawa (Bemowo),01460,KRAKÓW,30347,0,350,1.000,875dbd2d90c84908067c4a59c68c27f6,4623053ff6f2af0f8061557e2776e60a,39755d0aff672dc05dcd231d1021b62c,5411,Supermarket,22,01-460,52.2409894222006,20.9172126101842,01460
15233,V,2012,20180801,201844,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,99ac8a0fe1869783e07ab01b7f762107,0851221837b3e345eecbc5c6c7b5e735,4678d3ab6d4e53419b15beaf03b3e480,VYNTZD,26.94,-0.06,1.00,0.00,0.00,1,1,2017-07-19,2012-05-09,5411,Warszawa (Praga-Południe),04125,KRAKÓW,30347,0,350,1.000,99ac8a0fe1869783e07ab01b7f762107,4623053ff6f2af0f8061557e2776e60a,f3c991acaae34da793996689a57fd09b,5411,Supermarket,22,04-125,52.2333722073783,21.0960463703412,04125
15322,V,2012,20180801,062548,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,5e011f8f9274006820b014de7c2baab6,00eb747519e6a7b3e8455530b506f599,8d090426108a18434159c42db81fb901,XBWRGN,22.45,-0.05,1.00,0.00,0.00,1,3,2018-10-16,2012-03-27,5411,Warszawa (Białołęka),03226,KRAKÓW,30347,0,350,1.000,5e011f8f9274006820b014de7c2baab6,4623053ff6f2af0f8061557e2776e60a,4dba79c3ad45d0f07b69e3a7f6f3d1ea,5411,Supermarket,22,03-226,52.2984076528824,21.0333451375638,03226
15436,V,2012,20180801,100052,20180801,1,1,0,F,NULL,NULL,NULL,07,NULL,I,D,P,PL,1050977f2768494fc75afd53dccdc4fa,b6605f030b21bed8de261db616f98135,aa33e36f83a6b4afd70d1427a7e055a0,QGRQHL,46.78,-0.10,1.00,0.00,0.00,1,1,2017-07-19,2013-10-08,5411,Warszawa (Praga-Północ),03429,KRAKÓW,30347,0,350,1.000,1050977f2768494fc75afd53dccdc4fa,4623053ff6f2af0f8061557e2776e60a,e5b555e6b8b40856b40569dcd8a7fa36,5411,Supermarket,22,03-429,52.2619391784332,21.0450037875687,03429
