PartnerId,Status,ModifiedDate,CreatedDate,Device,Application,InstalledDate,DeinstalledDate,Connectiv,DCC,ZWROT,PREAUTOR,UNIEWAZ,CASHBACK_A,CONTACTLES,CZASRT,DOWNLOAD,TPWOB,anon_Eid,anon_ParentEid,anon_Name,anon_Logo
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0107,0107,0,38f0163ebf0418bed7cf65a5d76051c5,744cb6e5f44221060a260e31f4c5cd04,da2732b82ae5e0af485a7b52ee25112c,97d5734ca2dd7cde18703c362dd1d9a2
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0201,0201,0,39f449fac2088c7e07f39df34ffa599e,4aa611da9a38e900385bea04b8faf5e7,115a0e3b43199a3cd2661bf3ca348844,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0520,0520,0,fbb0c2f4df66c06ca87ce5d4a3e8c831,ec609fe09eef1b11f1d40590dccf644b,474286c87f108955ac7ffdaaf038d728,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0140,0140,0,90f02862186ed61a5d0cb4a9b8e856d9,db3018a82a8aea3616ca4dfe7c1f6611,f58c8e9edf89c1149033e7d66b6fe685,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0547,0547,0,b578ec76bf598debd35a08e7dc4b8c64,5ca44d2ff6c39262e1275486551f4052,db9ab40dcae2723486c058c3badf7091,242be10812b73ea3b2894dba311f738d
13,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0237,0237,0,a310a235dc0f12c63916e810e97cd5fe,0152f9255540988bea3624cb39465887,5d46a45a15280579e4354f2df21428fb,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0055,0055,0,2f846d4b558cd0f19ae79aafd8fc66ca,ae86151920b2fc88e41caf00e746f807,a82e717eab2238e0cd1e6a14866f5f4a,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0623,0623,0,50fb52bd461373fcf9816d3e5d41b42f,92767bc2d75b89c2458596342aeaf079,4b049830a16aa055f4bef174b1d3d163,2bce6db884ef524f76f597a0491b6b2e
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,Y,1,0,1,0,1,0255,0255,0,d38d28cbb7e1c6517f948d4fe6f80eed,3d6fe9f7503201851908f200a16a950d,0abbd5f25025c87a595d6f97e7ac7dc8,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0233,0233,0,0a1326ec3b269eb703df011d859a69cc,e3e656f862ceb78bdfd8eeb3b6450bef,7a1c25a19c7e3a6f0a50bd33e8359060,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,0155,0200,0,15df4f2c54044e633f72936b67d362a3,aed84bce317652429dd7b0ce26a769cf,61e01e7fc4823fb0c9dd38e4a547555d,ca86c1e7565e029677a09b744f409009
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0013,0013,0,48ebe3c876b579679d822a0302a481d5,06fbb8a173e4a5c5ec93b90a067f985c,c47f3121f7cbc6b0ade67f44012f2446,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0220,0220,0,c69701292aaee6b880a3a9b54e9025d5,c0e41cd2ef05665bdb1b991c4c088aff,340505d3ba84d8931e8c446ecfc70dd2,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0411,0411,0,c9dbb61f23f9ada8df26104cb40a5036,ad97fa011286231803dd0213c2ded1aa,2e8ac09f76f708660ff00a2661cd661b,242be10812b73ea3b2894dba311f738d
5,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0631,0631,0,284f1dd34c56b1ea7f42daaa0acf689f,255d267f66bc57e90344fbd553b5fb70,72f0aa9d682e8133635d01ca2893a1dc,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2346,2346,0,e9ec6b53fb29cdfcfa27cd26e0e1bd2e,6e1d2c214149d15911155025a7aeb303,0f511b71aab4e61af85186660189c7c2,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0255,0255,0,a1a0c4c23dcaf4a170499914939afa1c,b44c33ec166c1260b14d231b5d2c4a48,c134a17755cd44c7d179195f750c2dfa,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0220,0220,0,f070da26678fb9153f91af9dfd0f7531,9c5eef1ef0ad6e97d162b2e2b45f30ea,57c7c6b3e22246beb7f45f85ffb37ef3,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0227,0227,0,aeb2c95af58ac568f7b8252dd65a2d29,bf5bea188caa9c11c9519e9d7dbec0a7,347d8e3b850484aac46dd507c2858d76,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0220,0220,0,0ac4d5115b3e6bf95258804a3411382c,89ba364280d805c9231c9d95379cd86e,8c0334dc8a8b9ca4c2f36614a3bdadd4,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2217,2217,0,e5e8522db0ab7709c978af7fc65b95da,9e4d1bdcee0ae55ba275fb6a935b91fa,8a5eb4fae89f635ed578e8b536777f51,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,3,0,3,0,1,0005,0005,0,d4d9abcd6f2c1a6ebeb6a54004826b14,62cf486b74ba9eed408830dd9902b1ed,df7f0c3d157e78a1da7c52d70a130a64,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0429,0429,0,9ef9337e97a47659d5de694a922eaf55,041e000e75b307259e12505a427acad6,1e8bcdbc87f92b185bc44c8d2d374144,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX510,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,0,0,0,0,1,2210,2215,0,3f2ec5a48f1cefdae1af3a15eea199e6,7d325fb66ea5a25aeecc682294799fe3,f8b645c837a3792bf22f3dea72e216da,ca86c1e7565e029677a09b744f409009
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0220,0220,0,fd08fcf0ecab17f676e52ca399d7a978,0d556eb67fc04621969bb0e9381b6092,09e8e0d89988e7a710493aea42d45ecd,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2200,2200,0,ef4abb66c5860f8428bccfab95a49c81,847855518c6697cbf5065a7ca6e9bbab,4e89c5756a0190d82738ba503d426833,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,2220,2220,0,bb4e60814e095395eda96cd08464485b,c86aa97cd4728eb871344cd5ba4ec165,c3d0f60aa59361530f67e66cdb880212,242be10812b73ea3b2894dba311f738d
7,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,2344,2344,0,f863d174ba94b2fdb5482b3deff73ba5,a1926e98991dc9f540e1217f95ad4e6a,056b90277b75c23326985fab6ed58921,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2313,2314,0,fcf604adac4da839a2617722e0525e42,4631fc4c97af30150aab5fa0d8286652,a7b344f58f0693efe94492ff56f98ca8,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2319,2321,0,2ef33b4374c670d97ff20d580941af10,8f4d6aca1869d6009a64a184ebfbde24,b7f4438050034068132bb2b68f49edcc,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2313,2314,0,554563ab941554c4305c1430441cc7da,2aac06744e23e10979cc5c3437b42f51,8fceb6b10909de7cdd9b08bf3af4fa11,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2314,2316,0,5df7ee289e5748ddebd7483befde7bf2,855992bc99daea55a6444fc4b825a352,c9d022468efd8688b095f657d69d0596,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2318,2319,0,1860f10cf1c191ed38221b5001ffee91,81bc55745a5bbc7e7b39ee0296591b30,b5ed6aeaaf69d1a0789d37bfa37ca236,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,2231,2231,0,8d618e9d8fbdba1127409a1516ecfb0f,21a1faea93ce0242732a2b23cac83b6a,cd779c0f97d3ad55d6610dfffb4631ef,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0234,0234,0,c65cf779c2aeecddfbf70b1e993de4bc,b5afaeb5fe567eec9d81b867c7ce5686,b9d7ff262515b90c093f4d5c68834e17,242be10812b73ea3b2894dba311f738d
1,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IPP350,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,2329,2331,0,991940c8fb62622d21a52388d8381e98,5c8b8a0b61bfbc7796c73a3566168708,691d10028d74cc3d4171bc57f36e9901,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX675,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0220,0220,0,253aa7e627536b09a69aa8120069f7a4,fe9c4f13ac04b517ebd0e21949a238d3,6843995cb63bf6134b9a0508b7bb4253,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0422,0422,0,49fbe3f70f1ec8912d8f597eb5b5e097,b45136289746cb9733ab99f17bc7d23a,76ac2d619da9e1424a3ba1746d36097b,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0152,0152,0,47fb9bcb87e27a77bc3f293ca02262e2,bc844e53e9bf40a4166c56a7f5e1eb4c,f7e3b7cc72c3bf82853ebe33b01d999b,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,Y,1,0,1,0,1,0347,0347,0,9e7b439690a7e03175d6241563d7f6b4,e63dc044b38fd3fd4973cdf34c6f8112,aeb31e3c08e97e5609ebbf305e2acfa2,242be10812b73ea3b2894dba311f738d
6,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0446,0446,0,a69564e8046fe000565aa4cccecf1111,0b78ebcf5627823f9c035b9bb336b9b3,9f3d57bae05c0afd28a6db7f18c259b4,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0205,0205,0,8498e3b8f1a11675fe004e691a2b4f1a,88beed3b6f608e4649990b312e9bde4f,9e4b67460bd65de27389f77d24e97084,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0215,0215,0,b90df14ac7c40b29624ddb14babab549,c24222ea7db1ab5d4b3e9d9ac51590fd,5730832b07a6c956d347e6e8a7d1ccb6,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0125,0125,0,817fb169e0c0257eeb56ef368bcb7d58,a8e22e879d839d5080f90967f68c430c,c1dc7eb6ec84be0b1df5c6502c57d609,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0104,0104,0,fdeee80631161b1a78833c055d052fad,f96814644098b326f6b30b75b237711b,17e4f380f37e019f6fcbd20b6e7e8407,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,Y,1,0,1,0,1,0347,0347,0,0f005ea1eaf966ca7dfefc31c10ce0a5,d8af720122a5b7fa56b6e94afab03de5,113b0eed7a101562b1d38db7a67937d8,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0220,0220,0,7325e77dd684302410fd00408a5d60e5,f8f994bcd555e2b980545cf545460e84,fa47b08fe9aabb4da456b4a2c23711ec,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0222,0222,0,5c09a6267fa4cc311b8e06006bd4aaf4,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0222,0222,0,fb093ac69c7682b816e28b99bd1e26be,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0525,0125,0,5b97af586b4dbaa1c0bcac71508a05c6,da59ecb11c83d296fb349e012af961ed,8b267dcbee1e4e11fcaef6b25ceef8d0,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,,,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0200,0205,0,16fa481631f2cae2634cee9a53c6fff6,da59ecb11c83d296fb349e012af961ed,8b267dcbee1e4e11fcaef6b25ceef8d0,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0249,0249,0,a0aae771e88dfa896ec217e4258472fd,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0229,0229,0,abd559fc32c5692774fff56bee8fb3c9,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2346,2346,0,4fa7e483f07c7dce646c33e650fd32e6,845c19805a2f4c7e09f8d6b16291b5fd,466e8c299c3cc6d2b3c89c85478421f7,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0443,0443,0,f600bcc92021795a769945d509ddb0c5,e2744650af039366afc8ab0df1ca07f1,316fe38b3cede9d7f91284022a367491,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0141,0141,0,4b3766da25b66d9a3d583fbac188376f,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
14,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0159,0159,0,b383b83544450f74fbe2023872b127f4,edbacb88af78a7668e5da5b95e6e748e,a20434ebb6c799a3d7f9188cc61a9d76,242be10812b73ea3b2894dba311f738d
6,1,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0544,0544,0,cdb2ff39c5a4d034d301bd5ca3367b04,8b42d723b15643c5b7047c1905a29cdd,5ff7d246d611c7806d93bed63be2e5bb,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,Y,1,0,1,0,1,0619,0619,0,5dfa2d708a997e8638ecb6e7d67be4f5,7537813138168085c80f85d96b95a7b7,e32d40d9f25005ae7f50dd1c42c8b3cb,242be10812b73ea3b2894dba311f738d
2,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,2301,2301,0,09a920aed0862d405daba067ff54f044,1ca14f41dcb3cd89bed09de41c3d43b6,5e6294b6ca5b725d1bb0695502bcef14,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0008,0008,0,f95c4b3c1711bfcde257055f34a3bcf4,4635f2d508135811a44c1978c77eac7f,32e2a3fe593a090e487166d2e586fcc6,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0526,0526,0,ef957a6596871c8cc4a1b1bad7b8a77f,d4f4acde7082555e1e1855b1b6939dd9,8e003becf573d91fe3d5840c2cf2a60d,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0606,0606,0,48fd01ca45c2783b1b323dc143f15568,819fbf1a5ac3f83ec05041e41448b7e2,e763a58fd2a14c0e65e48f383f4c9b37,242be10812b73ea3b2894dba311f738d
6,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0623,0623,0,44387241ba5efcfb1f38ce822aed49d5,2dfcacf2750e05d66b9cf25dddbcac73,929d9aebfe25b42ae25572dc3b15d6fa,242be10812b73ea3b2894dba311f738d
16,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0417,0417,0,5097760c41377ca693da6cea2d037ae1,17f983ccd681513821740c7537fcce01,a0882a9913e74b5ce9c86754f7f3cf83,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,ICT220,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0507,0507,0,412538d2ddb2c920fefc13b207833dd6,e827339cc652be2038ee858def9e4f8f,6192a1d4b0f9be0259e9199ecb1a22cc,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0255,0015,0,812e118ca07f43c14a63ddd6f7651e60,644620983bbacb0151490b5a4b5ce64b,43632e92cd1d7d34e026749b4068899f,242be10812b73ea3b2894dba311f738d
4,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,CREON,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0107,0107,0,ff15a93b0c95c8da9b0c014234be43e6,d57e0214d2d286855a53044518bebf65,6a0dde15113378098ef5a3add1f7b5cf,242be10812b73ea3b2894dba311f738d
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,Vx510G,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0444,0444,0,7d9f7282be15127d1a240dce8bbc10d8,9e9651f9b1c4cd36dbc0a977a98dffa5,eb8e1a7470c58ebee182cc2167291895,242be10812b73ea3b2894dba311f738d
12,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,TCPIP,N,1,0,1,0,1,0432,0432,0,aaa050f37946fc18006f98f10accf01e,095bd0a436e6f6c5347df84bbe34f711,657884542488d6e985a291739a50a21a,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0030,0035,0,26e6e1b33677a148a1589b88217aa4f6,02bdcaa7b60f72b2452a5d31d18daf64,98f8b68186da5c5ac1006ef07c694bc0,242be10812b73ea3b2894dba311f738d
9,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0317,0317,0,78da184604d3c0495ac21fa653829ddb,db203936d6e475d8b59739e44e7a9d39,0897da28e99aff8c8b50ef2f6840dec2,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0023,0023,0,d6b5be79168bbafbbc9b778c427bf25c,2d5793c52322b0068ff2b1f916e25de8,cf88f92d5a3479ad5bf1627de445c1ff,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,DIALUP,N,1,0,1,0,1,0220,0220,0,f5bd505b3885245ab614e7620f4c1fa0,116069763f998c113f8aff60ee3446c0,96122bc36fff4b9810702a2bbb541ddf,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0440,0440,0,676810cf107e8544c31b9fe3098d4578,dc7dc0e732716d8d9f0b76f622cdfbc4,6275dd224d757f979f8e73212f26ad0a,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0411,0411,0,900c3cd366f4776d82d0158b94a39735,8d41f2b0dacf2a09ce4f4f4a4c749a5f,8f7764d26d560dcf843ac372e71af0ba,242be10812b73ea3b2894dba311f738d
6,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX680,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0529,0529,0,b33d08d9adfb618ebb03da0b5cdefa56,b25218d62cd5e1a60ae83de62318404d,590ed003ffe734acc1c552ed39fed114,242be10812b73ea3b2894dba311f738d
12,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,VX520,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0319,0319,0,08b5a3bb6df07bd3eb97dfbfcb398396,e2222bca6cdf3a7b2d366892eeb9f0e4,8caaaee38cc17a57e4798ee85e45e065,242be10812b73ea3b2894dba311f738d
1,3,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL250,PKOEMV,2018-11-02,2018-11-02,GPRS,N,1,0,1,0,1,0027,0027,0,9072ce887099bb68d251b8de6648ebe7,4848330e554cba91d1d3e4e767b3854c,53ced75e7680391cfd9e7b82d7edd1d9,242be10812b73ea3b2894dba311f738d
1,2,2018-11-02 20:00:00.000,2018-11-02 20:00:00.000,IWL220,PKOEMV,2018-11-02,2018-11-02,GPRS,N,0,0,1,0,1,0049,0049,0,ce28ca8230d16cd38441cdf1e8db0f7a,0ec2dbb768d6c1ee524770713df140a7,5e9fdf8abba5685546c96f42c587e798,0537e051a384fb4c3bf49f6d31170f4d
