PartnerId,Status,ModifiedDate,CreatedDate,MCC,LocCity,LocZipCode,CorCity,CorZipCode,DCC,CASHBACK_A,DCCMarkup,DCCRebate,anon_Eid,anon_ContractEid,anon_Name
4,3,2016-02-09,2012-04-03,5331,Domasławice,76150,DARŁOWO,76150,N,0,350,1.000,362bb1f5d71a5bb120f8487c97d889d1,67ca18c9ba2912005eb71c1d595dcc1d,fb5065c0b3e374e9b93b93a1dbeb8d44
4,3,2016-02-09,2012-05-15,5331,ŁAŃCUT,37100,ŁAŃCUT,37100,N,0,0,1.000,df3e5191a6920a913bc5bdce44d90b54,03470103931534d4f9af5f0f465b8673,d4f90ad3199fbde732ddb3be4b6f85b5
4,3,2016-02-09,2012-05-15,5331,ŁAŃCUT,37100,ŁAŃCUT,37100,N,0,0,1.000,d9dc54a9b9c65ab3dccb9cb291bfa76d,03470103931534d4f9af5f0f465b8673,8d8bae36ecfcee09bf4228197b0520bc
4,3,2016-02-09,2013-04-09,5331,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,9ac78c13a337c643c5fa30a3c081b4d2,03470103931534d4f9af5f0f465b8673,a9e40867d9970d4c0685a770bad63de1
4,3,2016-02-09,2014-07-14,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,c203520e6a12533bc3ce560fae6b3021,03470103931534d4f9af5f0f465b8673,a9e40867d9970d4c0685a770bad63de1
4,3,2016-02-09,2014-07-14,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,95c52084f4c5b1d34c9a491435464481,03470103931534d4f9af5f0f465b8673,8d8bae36ecfcee09bf4228197b0520bc
4,3,2016-02-09,2014-07-14,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,191354f634525c019a7a929f047b334d,03470103931534d4f9af5f0f465b8673,d4f90ad3199fbde732ddb3be4b6f85b5
4,3,2016-02-09,2014-07-14,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,a03af457b31d5c86b763e938b288bcbf,03470103931534d4f9af5f0f465b8673,a0351cedca88fff73c7a63bb954da240
4,3,2016-02-09,2014-07-14,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,4bef13f01757585d18485d7ec5c3b79d,03470103931534d4f9af5f0f465b8673,e2fc8c51f69f76fc9f572b3ad61f1a5e
4,3,2016-02-09,2014-09-12,5499,Łańcut,37100,ŁAŃCUT,37100,N,0,0,1.000,a2f636fc91899a3acb29e280a2590c06,03470103931534d4f9af5f0f465b8673,fcf6695a954da38137331235240078f3
4,3,2016-03-01,2014-04-14,5499,Grodzisko Górne,37306,Grodzisko Górne,37306,N,0,350,1.000,53acd24e695916ad70bda0b131ddbe83,5e77daa47afa22bd78656fe1ec96332a,1176cc7bdad0be64da2a77f8515f6e88
4,3,2016-03-01,2014-02-24,NA,RZESZÓW,35312,RZESZÓW,35312,N,0,350,1.000,00e17183f59467244c28610804247ef0,eca9790c4e7dc68d8fe169393a90271b,3aeacdafe358b208cf8b7215d6197ab4
4,2,2017-08-17,2011-12-01,5331,KAMIENNA GÓRA,58400,KAMIENNA GÓRA,58400,N,0,350,1.000,02c78f7dd9352eada80a4a16f087376b,a3f506c039d5b45fb5d98b1eb3f73359,0955ed785ce6c6f1c1b6933f8b542e53
4,2,2017-08-17,2012-09-24,5331,Brzozów,36200,BRZOZÓW,36200,N,0,0,0.000,885fa29e34dc2424d41ebd45730f2c2d,24eb7242816bf3de5d16fd88a19ae937,7d69e89426752e319f4e18996d9c27d3
3,3,2016-03-10,2011-07-29,4789,Katowice,40206,KATOWICE,40206,N,0,350,1.000,e0d0f0199aed1beb93885fcf31cb5bbc,da49613b14aadd9282fa6b2b26e434d0,42a343665bc7639f37172cfc2255f8a7
3,2,2016-03-22,2011-07-29,NA,ROKIETNICA,62090,ROKIETNICA,62090,N,0,350,1.000,218c5e8d1395611a74c39ec5e6c6ed4b,4d1afce70720e30c9c05fae956ca626f,6038295f579a3b794ebffe08059435df
3,2,2016-05-31,2011-07-29,5331,ROKIETNICA,62090,ROKIETNICA,62090,N,0,350,1.000,eec5082bcb21980c6a33c5b5bf2df65f,4d1afce70720e30c9c05fae956ca626f,d4d9838228ff8db3e0f384c0afa425e4
3,2,2016-03-22,2011-07-29,5331,ROKIETNICA,62090,ROKIETNICA,62090,N,0,350,1.000,2acba07e063fda105e97d2bf7fe68e97,4d1afce70720e30c9c05fae956ca626f,d4d9838228ff8db3e0f384c0afa425e4
4,3,2016-03-14,2011-07-29,5541,KASINKA MAŁA,34734,KASINKA MAŁA,34734,N,0,350,1.000,70edf039acce2af5cc86777b92898eb9,819adcde322345e9c4f76565c7af7da6,e7530b1d35c9f3663d0eef16ee718ee8
4,3,2016-03-14,2012-05-09,5331,Sośno,89412,SOŚNO,89412,N,0,350,1.000,33506a524d74622bf9db8d75b249fe84,4b7b0e3b2c94af92ba7ffd336c536083,86789f30d578351c8faf7b92ba14d5cd
4,3,2016-03-14,2014-08-06,5499,Sośno,89412,SOŚNO,89412,N,0,350,1.000,400b366571ed1d27d9b89ece560b326b,4b7b0e3b2c94af92ba7ffd336c536083,86789f30d578351c8faf7b92ba14d5cd
