Segment,KodKraju,Miasto,KodPocztowy,anon_NrKarty,anon_Nazwa,anon_IdKlienta,anon_Plec,anon_DataUr
01,PL,STRZYŻÓW,38-100,7ff4ce2e5bad3e9cec79ff33e7dfbbfc,fcfff2a4c3dd8cb225838e9dfc918bd7,cd1ac6ca1020b62741642aeb9fa41f52,K,1948-07-04 00:00:00.000
01,PL,STRZYŻÓW,38-100,ddfaea44801724630cd7d9d411b591ef,0bf5f8ee9f9f743ae2c03272c0bf7657,40e7ef8f3811df073860e2dd24349ba5,K,1986-04-12 00:00:00.000
03,PL,CZUDEC,38-120,4d40a42efd521d29af51468357d6f469,fe70e510a99a77934566ede0ee5b1224,393753ada9af379818bbf620dfea3386,K,1969-12-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,2b54a6435201c757dc2f05075a8d2bb8,6f3ccde7fb998a655da0ba0b90d7d629,8e525a8ff6d1fb4f3598b2f893c4181b,K,1958-08-27 00:00:00.000
01,PL,LUTCZA,38-112,fce7ab35fe9bc12dc07c10f4cb762794,40c8afc909bd92f09eafcb820472ce1c,19d16b7b8e717eadfa7f60c21873d1e7,K,1950-08-25 00:00:00.000
01,PL,LUTCZA,38-112,4ab29b41cc332d8711e4f14ad23f90bb,ef7d7da42cc7d2332bfc5fcccff2fa0f,9e1b36aa25db8e473d6e3709c71be623,K,1978-12-03 00:00:00.000
01,PL,CZUDEC,38-120,f68472d17b149f195c8d3ade7eebdb30,7df9e335d1de77accd0b71e0c88e7bc6,b8b650c6f04e90daa899bb747f8c32f4,K,1953-10-25 00:00:00.000
01,PL,STRZYŻÓW,38-100,b9844997280c88c50499669464d4cf45,99c8c5552890954f1edf1a24c0be32ae,d3314d346378f0b43dff780d9242e790,K,1968-02-15 00:00:00.000
01,PL,LUBENIA,36-042,b8b4b7f2bc6bf880bee1d85789c1c28a,2eacd2a3e8b5e5f9b4a375c99732f6ea,18cfb7b97c783254560021f425facee5,K,1962-07-14 00:00:00.000
01,PL,WIŚNIOWA,38-124,a6c4bf17bce04d094910014fe3c648bf,f7508b5d81de2743f6816f33f36404f2,96a406262565173e4f626b72fd47d739,K,1960-01-11 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,ba1254abc7e91dfe78b7f704b396e9fe,df88f8cb5b975c44e453a569f392f5fb,7a2c305e0cf39e941aca9eeb6210a990,K,2000-11-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,22ca4648d7ea990f5c032dac2880e965,fae5f8777c87886110b9a20c13a2cee8,c05e4b17c2fefe95df559f22612d84a7,K,1991-06-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,629afefcf606e4b71905cea38529fa28,ec2d8b856b5942a7ce02881304e102c7,a337722d0e27c862254203539006b2c1,K,1994-11-05 00:00:00.000
01,PL,STRZYŻÓW,38-100,7a9616e3bdc16627fd0ac6c7566d44e7,6d4d664d9249ec832c9c7b83171a0b99,f4180ad8438c39831c0a727d97f8936c,K,1947-05-06 00:00:00.000
03,PL,GŁOGÓW MAŁOPOLSKI,36-060,7e9fb488cace4a673f0017b3e26175d3,a2ff2116811c5ee63930de3c1ef8c9b9,c9f79cff0344d556f2d493bc0eeaa9cf,K,1976-10-19 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,c593e672d738e1fd7eeefa329f254a3f,8eebb4bb6b4237207105d969832c19d8,ce0b9b812e1735c1b3e7717811d8d06d,K,1957-12-27 00:00:00.000
01,PL,WIŚNIOWA,38-124,853d3bcbbe5f6b6e3190b8353d6bdb5f,062245da2819a320340f7735869d2771,fcd1b17d7567b1361e1b1230fa68b947,K,1973-04-30 00:00:00.000
01,PL,GRODZISKO,38-102,57fa9a0bcf296f6caf3c1d748cee3e1a,81e77e9b486834fedb199c15c14e15ff,ab57de2afc94cf10a510692dd2c2bdfd,K,1963-06-15 00:00:00.000
01,PL,STRZYŻÓW,38-100,c0a6859dd695b6de040fbbcc3a35d96d,249da0b2d83395afb8e36e025f0696b7,892de94a580716745253bc728f173388,K,1975-10-07 00:00:00.000
01,PL,STRZYŻÓW,38-100,e9d1121bb88fe3428cf7e7e469bb163a,a6b2d097492ef674a9fcd47882a2a60c,911d234b07f8924ba6262cbecdc44b53,K,1965-02-10 00:00:00.000
01,PL,STRZYŻÓW,38-100,ed67ddbe3520fd3e81cd5e552fa09e15,47c6a14aa1899d00e4800e3969585a8d,ea53899866d71f44e6b00cdcf4c6fd16,K,2000-06-17 00:00:00.000
01,PL,STRZYŻÓW,38-100,ebdb66baf3da046de6193ddffb77e18a,743822c992b64a7a6315a66a1fbced59,18c2e1ccffae57c9c90b674846e5b082,K,1965-11-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,575dd47441745e04f7f101f9fd838e54,3d63e1fd33bf5b1c52ddc717fb3574f2,40c43857dd34e070ba001fbee41633db,K,1969-02-20 00:00:00.000
01,PL,CZUDEC,38-120,3452913cd9d867cd919225cb633d00a7,1141a31569bc47cd67eaf5ec3d20adfe,68ab9f2e1e0f9bad2fe24e0b1c4a9ded,K,1977-09-09 00:00:00.000
01,PL,WIŚNIOWA,38-124,e2c5887974edc02ce73f6c5227b5048a,b04f53f8762deff9b5ad2c28aa729d5d,3d13109ca71cfeb77448818aaa30b0c1,K,1993-04-21 00:00:00.000
01,PL,STRZYŻÓW,38-100,34be167ef71776fc8ed9de897dae492b,8aa1f7dbd289bc63356fb76e36c441a4,b543e580b4a75ec795151ce43c00a70c,K,1981-12-07 00:00:00.000
01,PL,STRZYŻÓW,38-100,4827509ab05e46b3dc4913fa73353e06,2fa17af454122f758f13b116e616cb4e,58158dc793dd7406e675ca7961465fd8,K,1969-08-03 00:00:00.000
01,PL,GOGOŁÓW,38-131,fd8d55ccda489ef1f85aa94bef095d7d,a37ceca7b7446332c1ef652eb4e0684b,c45900a117052daebc330df3c5789a9e,K,1978-06-30 00:00:00.000
01,PL,STRZYŻÓW,38-100,7561872c7319d834d8c3af5ece2b581a,fb199e39238bc031c980876e20e1c384,c4fb62e6277200a98d43fd4759d0e4ef,K,1992-06-03 00:00:00.000
01,PL,FRYSZTAK,38-130,e4b643ed13b19b60d8a3ed892f66d443,d2596b9c253dc719cc59f296f5342ea7,71b4edca7ca222ed601dad05e69154c4,K,1962-05-21 00:00:00.000
03,PL,STRZYŻÓW,38-100,1c6a0dbdd422c1249de8b1e614304eaf,0c97e9289c5bb955cf6d9d1d9936fb34,d68f174348d13351377c4604b0b1ce8c,K,2001-05-23 00:00:00.000
01,PL,STRZYŻÓW,38-100,873e0f67eceea6af3f2b76b04349c6cd,bfff27f6320f6bbcd49112c934286215,c618daf095f0b7ddae49f7385f260a38,K,1952-08-18 00:00:00.000
01,PL,STRZYŻÓW,38-100,1324ad53f6bb28bb4194936f44515343,97191f69d916791c4cd0f3e3051b0f62,ffdb8e53c1f5b3d386c61487c63ce131,K,1986-08-03 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,480086cb8bff866d840a6f0702337c34,4083332ba664381f7c7609699ddb7b7c,50d6dae76e947b1f371e8ab7c2be25ab,K,1970-10-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,a35299466339d23250b8510ed0b1fb4f,b375fde0ab49680c8e34a3d7d31314fb,ca8ba0d2410c8a10a60407c8829f7ca8,K,1991-08-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,919d7c90ec3a86d1392b70ef79925865,ccba08dca8487ba544f913df06da8853,ef30fa5d27794547009e22fd113f2041,K,1997-09-05 00:00:00.000
01,PL,STRZYŻÓW,38-100,fabe68a494632ae87e2812758fefc300,b388ff8fc34f4f23b6bab1cd37cfcdb3,74150a07fc24138108425475b487a51d,K,1994-09-21 00:00:00.000
01,PL,STRZYŻÓW,38-100,28b9357d7e939ca1d9569801ea9bf4b9,89c85389dfc8d98b9d1fae27ca2d8b7c,824e4457556b5d0fcf7b5dea2dfd7d48,K,1994-05-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,fd72232e8c5ee4da838c78fb3405de29,6260f84893f4410d93336b4f70428b08,04e017ae6aa5445fed1b32c148347e91,K,1975-09-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,2c8b031c68df026f0d5f8d2ebd37d233,eefc021b85ff91e9f241e4a89e144751,24220d8ee53973f9ffecfda79af385e4,K,2001-05-30 00:00:00.000
01,PL,WIŚNIOWA,38-124,789f7324c8625ddb1caf7dbb355840e4,b1850c67795d20468b5c06fe619f4187,6df4d538cbbfdf028df5ccd00cfa9ea4,K,1950-11-06 00:00:00.000
01,PL,STRZYŻÓW,38-100,23a7a017dd50f7ee6239a149c5f60990,3142b78a8db7e6aa711c0a8bd2c4db78,d333deb23f82cc808d7ceb5f24472969,K,1999-10-01 00:00:00.000
01,PL,CZUDEC,38-120,718e2974b4ad9d64033991a40a7c9760,bd332eea560c19a41f229b0e039ba7f0,b1b435a9f46bf59994ba23727abb15eb,K,1947-09-24 00:00:00.000
01,PL,STRZYŻÓW,38-100,de946fd3805d985bed549851d8b65903,28325a694458245bf95e6477fabeebcb,237f59e83f6aa6bafc1a19c74a30699b,K,1972-04-14 00:00:00.000
01,PL,STĘPINA,38-125,88608f890ec46c2e091d689f6a012322,69c47f83babc7c9c46edd228cb1281e3,c13ebc810eae7544984ddb6a283271c3,K,1991-06-28 00:00:00.000
01,PL,WIŚNIOWA,38-124,aea41abdb2e9b5c3932c28d50f5a5a5b,300cb7ab89d1fb273dcc5c41a80467e7,f66dec57c9a3209c9cc5ca360c0ddb32,K,1977-09-06 00:00:00.000
01,PL,STRZYŻÓW,38-100,c71e999c57866f327af099f8f1730300,fc81558dbc01bfa84f51e38309c9a588,1e7b56bd07b140101681465b3f48c855,K,1959-07-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,af6ef7f80e25de9f37b2cb544ec0cf07,73a28af9f573de848c713a1506318637,04816e817b89394aac11e39e921929f6,K,1959-12-10 00:00:00.000
01,PL,FRYSZTAK,38-130,3cae861932286748f6c3a309a0119b90,97c357c832d70f8c2a3c0cb1f7c3c3b1,5086391aaf11616d9157306fa816d3be,K,1990-08-07 00:00:00.000
01,PL,MARKUSZOWA,38-126,81a052766507c7af688c28c77c4bcb74,41884e9c0142a568acbc7caeee071863,44b41510fc77e41919b0a32ff97c0f21,K,1983-04-09 00:00:00.000
01,PL,STRZYŻÓW,38-100,e1009cb7dcb682294f8d1521a779c7df,3ee2f5ccb746500e51f7ffb7c65911e5,7fe500767e41772ae8bca14c9d2f921d,K,1973-12-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,445fe2ecf489000a4d1597556c88455c,ae51af3e23818d04dac783464679b864,5d62004b99852fa46f001b0777075ab9,K,1946-07-26 00:00:00.000
01,PL,GRODZISKO,38-102,6f6d9a86c6630147e352d05001ea5301,24ff21bc4f19cec3d5cc96ac31283ba5,9a0ab90eb761cb7e1f1db86b1a6fbc1a,K,1947-11-24 00:00:00.000
01,PL,WIŚNIOWA,38-124,37603e01cf234487eee2205428b66054,aa1e96cfe323f55ec16dd9a3ef6cea3d,785bf5b82f5f0a91783906d649606d7c,K,1957-06-28 00:00:00.000
01,PL,CZARNA,37-127,9d5449c3d3bf26c5bb7ea4ae3c2b4305,f4b108ab45aa650064778abbfe435be4,b1ee45fd5e3ea7cd9006e7c891f814ec,K,1955-11-18 00:00:00.000
01,PL,GRODZISKO,38-102,c7794a908a430ecab1007d9a37eadb84,e0054a3834f7363162b975232a7eeaa6,1ae77d0190de7afa7888856bb7b8127a,K,1966-11-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,c7296112d65aa30b6c25e551149162fb,57ff104efd63f02a0025b3c316f5a057,db5018268f7cbe94df28eeeaa1ac2d4b,K,1957-01-25 00:00:00.000
01,PL,STRZYŻÓW,38-100,eae4a9ea1e9fdfa6d501ec6ce0a46a59,7654a126f6b1be3f265393fb4ac3c2f2,8dbd0d9d099fd8528119b9c61e2c46db,K,2001-08-05 00:00:00.000
01,PL,STRZYŻÓW,38-100,380486ca976c51ab17c7f82555a52b0e,99dde9c2f005862feb1b9eea672f1a9d,6e3e772a3b477997312bc3c277a17db1,K,1955-10-21 00:00:00.000
01,PL,STRZYŻÓW,38-100,c00d86ba300ff035bfce1478137b5ca1,097456bf40cbc059a2615cf391067da8,f6faa0674a358ca94fea638dd6d481e2,K,1980-12-17 00:00:00.000
01,PL,CZUDEC,38-120,57b3b3a5d2b70a79739ccfdb83a1bd20,a2c2c4531d01057cb5fe623a77b82623,4c26aa88821c4ec181e9fd52f3b84d3d,K,2000-10-13 00:00:00.000
01,PL,STRZYŻÓW,38-100,b9165ed02e73afdfc40ebe087f0efc73,24f4cc24cc83d5e8aa98ab8870aa120c,70cfa57cd3dc425bb4f7b6eb798fdc99,K,1961-01-05 00:00:00.000
01,PL,GRODZISKO,38-102,8e592d561f40a6a7b8769792f87ed231,28fb1104cba1dfdadb89f8dd2bdaacce,c4b2263b16be0e9197086eae786555df,K,1991-12-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,49c60b1af671689c4aa99629b0e93cb6,9a5157539294a9640a93e5517c4bd34f,fdde32a79e84be805232c3b23fd840c8,K,1966-04-12 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,cafeab48012a0aef19c67a5ada7a3dae,d03ec934f508852edb82f54fa9515aa0,137284b861d76e0b435ff0253d4fa7a7,K,1963-11-10 00:00:00.000
01,PL,GRODZISKO,38-102,9d6670475a57d18a70c54669b39e1c8e,7f39d47d3a941211c43640744daa1abb,22dd760a90af89296955893c4634c726,K,1955-07-02 00:00:00.000
01,PL,FRYSZTAK,38-130,d4e99f74dd12659948fff3d1e81083d0,7c3aac4f124731fa9dba99afb0e0163a,2b340cb7e47d90c2aa174e8870a51a94,K,1966-08-28 00:00:00.000
01,PL,KROSNO,38-400,c72e4f796583fc07eb4aba964927ddf7,c70f6e5ecf03944d0cd899822830a1df,ed7604a012e2349a71d3ba5456a9bdd3,K,1975-10-13 00:00:00.000
01,PL,STRZYŻÓW,38-100,5c82559b5db8ed55934f8c3f2aff505a,a61bd6727b4d226381d054ee778128fd,b832589f27097c5776acd7716555a3f1,K,1965-05-29 00:00:00.000
01,PL,FRYSZTAK,38-130,42b9f7d7e916a1832277f6085e94ba10,3c782c6a9f7ebe4086a09cb39630eea3,f928ee59a0dde3fb7e94ce6905b88be9,K,1956-11-06 00:00:00.000
01,PL,STRZYŻÓW,38-100,a664ddfabd6d22bf2629ff097f9cecb1,13005b05972db58603132bd8d593bf34,8ed608cff5aefd6087ad294126ee5863,K,1966-08-06 00:00:00.000
01,PL,FRYSZTAK,38-130,a6aa57fc704fb840b8b45865cfa9c9e4,f54a9e377618a591d1213237b87ae164,429f30f75a67cbfa641cbbaf6b6a704a,K,1946-01-07 00:00:00.000
01,PL,PIĄTKOWA,36-035,9bdb1fce971e8ed4d353bc0d7aa3fa25,04edbcdb75ab642872aae29d12661ec7,21a2ae802ea209dfc127bcbde423b8db,K,1989-01-15 00:00:00.000
03,PL,CZUDEC,38-120,831912d9ce5900a7022808acf79656d1,57b6306ea8f8e05b4f89391b0e94b146,11462ce78420ab32142cbebdfbdefd4a,K,1954-07-10 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,5b963078d8d2351004bf0dea39d37998,5449040e4393f605d3cd4a8f5231b5d8,8dc2a6b0f373788ba4912d927fd997ab,K,1946-10-23 00:00:00.000
01,PL,STRZYŻÓW,38-100,d008ae9a7bbc8ed017b8bfe034812107,6f3f7d991756093aeeafeb4870ab7a03,358f256a5d35b104fbcb8ce3759a188c,K,1948-03-14 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,98616ea6f1b125222093c65a99a5d48a,3b1cf94989f2dd3421d8d3add1a594f0,e81e53f6ab7b8ccd51961a244006cd20,K,1955-07-30 00:00:00.000
01,PL,STRZYŻÓW,38-100,2ec281ac73e7b3fd79825d17fb686865,df1e99c8bd8c5fc9d8cdf746e952e803,eb51d69e083ca6ff21ecdaf1b0acde2d,K,1994-05-08 00:00:00.000
01,PL,WIŚNIOWA,38-124,fb49cb52c1f79d802e607679abee9ab8,c1bf86aae1b7cdad004407558a732a24,593017809bd19faca215783299b5eeda,K,1950-08-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,605d3e46df957cae61ded3cc3284646e,e0ca32129562294f7f93b7f771f22d0e,c4c3a2f3aa8f4ebdd0ed51c36835a4e5,K,1968-06-02 00:00:00.000
01,PL,MARKUSZOWA,38-126,8b699318673ec1231b2d1e9b25cfcbe2,e5a1c8f783f54350eea29740ea92821f,01077abdf3c4be1c2703aae9084f0f5c,K,1956-06-02 00:00:00.000
01,PL,STRZYŻÓW,38-100,155d69e775b63cf17c369fd6c4cf8011,d87690383c488c32f541b049794496c9,a6dd6c1ea7dd3cb6a7b7dafb4a27d355,K,1973-11-25 00:00:00.000
01,PL,GRODZISKO,38-102,1311cfc11975ceb05c9bff54aff0392a,07b09e6b2be1b032b783e386dfff5396,7841019ba85d328ac3b4658098d1e7a8,K,1987-08-12 00:00:00.000
01,PL,WIŚNIOWA,38-124,c634ae1390395a3b6f7884a699b7fde9,7148981489633e394c7c28f1be15ee1f,00c53520f2af1917f19790948d01a39c,K,1955-12-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,298be29e7bbbfe8f688187f48bce38ce,958252b4c54c5501f578ce8fc64d5068,5111c57809208639cc5c80f911f7f282,K,1964-03-07 00:00:00.000
01,PL,ŻYZNÓW,38-111,c81882ec3a8aa381e95c78107c2f71a3,17be0acd7c791880ff579060a922e47e,40c23952ce37d6b09c8909db74fcb90b,K,1960-06-12 00:00:00.000
01,PL,GRODZISKO,38-102,385d2010e78d56870df3c9ea94414c38,4f28dcae72b5ab3f6d0e72cb05872650,bb84963a94ba28d0ea56fc23c5b93221,K,1950-06-28 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,839994ac718c1116e658528290e8701a,844c07a394a6ca5c99f3996505b04bd3,468ddfb915d41c2bd38a4302c77ed12e,K,1972-04-19 00:00:00.000
01,PL,STRZYŻÓW,38-100,c403152f576ca50747d9e6ad50b9a2af,82f7b184d9c3c5d844031082022784d6,12bd5aad9674a0411c2c9a596ba8113c,K,1972-11-24 00:00:00.000
01,PL,GRODZISKO,38-102,1052660db1586dbaa7e0d589e6d0f239,6429b674fc6604103f31081fce0418a0,1ac4db303d46d60b80b474baa8ab6f9d,K,1979-06-12 00:00:00.000
01,PL,STRZYŻÓW,38-100,01ce4a98e2b06c8404336d16c5d68756,dce3f4ce1cd1f6644addf8bfc60a0260,47f2f0c332781eae3896c12671b87811,K,1975-08-12 00:00:00.000
01,PL,STRZYŻÓW,38-100,c22fd716aace9d599ef21dd0f1481dac,6a062a459df7626b267a01cb8d47ce27,c87fb638b84e652f6d6350f98eb0a80e,K,1967-06-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,d99137af5e401e008c999c4a9e7d35c7,f7569dc7cce9fdbaf0968225c57d887a,dda5c49f29833e1674ddbf85971c1025,K,1994-03-19 00:00:00.000
01,PL,GRODZISKO,38-102,7a2a9a447b7dc6e33875e82831ca6b60,2832ce9a1b481340d608c898bbc944b9,cd0ba2c246d5a9505afc2d920f8ac6a4,K,1944-05-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,da15f165656e9afc5c2994c5a5affe7e,cf9c2fbdc90b2968e26a36b6e22bfa03,71d25136681d06b0e80c993eb48599c0,K,1944-10-30 00:00:00.000
01,PL,STRZYŻÓW,38-100,cd12099fb61b00fad5bfa98ae68e8a17,9cc7607104fd5ce83d6fc437f4faf0f4,f15d216e418738d23499d024c2177aab,K,1958-06-23 00:00:00.000
01,PL,STRZYŻÓW,38-100,6b7b4b403f157223fed407cf40407566,347e64e38a15dd735d719d88832ed460,d09de6d6b68d38f8f2acc6e293f5607d,K,1996-03-31 00:00:00.000
01,PL,ŻYZNÓW,38-111,52b482d11ed1871a297a32a144cd6569,62c5c7d57b3a38296c46f4c704933a45,3e0fd0181d77d89e8a16e4dbf4e74c7e,K,1975-10-02 00:00:00.000
01,PL,STĘPINA,38-125,419150befdff12dd641fb821bba046be,b7aa75eb778a43253c754771d2cbd8b8,5e5300b854173fd870cd80d23d189faa,K,1955-03-27 00:00:00.000
01,PL,STRZYŻÓW,38-100,9a2e7c7cd4ca0e5dce4361addcf2d5fb,da619111787f56ce0d8d34a3902f9ae0,8c1715d87f6051874e31a77e7e25000e,K,2000-07-11 00:00:00.000
01,PL,STRZYŻÓW,38-100,0935562f06092be2414c85da49f85645,0c076102bf8617cf79ff37fb5672b740,a0e9fd84f28635e6b6e3bd6cf0e7a156,K,1973-10-24 00:00:00.000
01,PL,GDAŃSK,80-174,0e1a8efbf1199129ea455498eb410783,74a3375ee53c8151d72188858df8d751,cc657720de12e2660d71db9f61344fb0,K,1968-10-10 00:00:00.000
01,PL,GRODZISKO,38-102,3257dd9f9d656a2f3da96cb1a1ec321a,eb4716606d19e9e1a517694e3c028783,8825714e04eca71eb1d4ad6f8cb7feef,K,1971-10-23 00:00:00.000
01,PL,GRODZISKO,38-102,c27702c0a07822a09fb362423d860a05,dd2b0e68bf11fb73285f7315f4c6f6f4,088f01655a1e3b57a65cea4874268f84,K,1994-09-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,4d8c7b389e7966b2077b3f64e70c6cc0,06e6ebe7f3f87d0c2a028585c66154b4,ceb35c47e4e1c0f236f7dfcce2bdbba4,K,1974-03-30 00:00:00.000
01,PL,RZESZÓW,35-309,df6249b35c1c5520d72bda98ac922c0d,47b0dd641de388ec8ae9ddb7d69b201b,452952d086990eebc12cf35147d35c3d,K,1968-08-25 00:00:00.000
01,PL,STRZYŻÓW,38-100,d7b53b53cafaff1dbb479d3efd358520,2183d0b3fb29deff9f071fb20e0de711,c63639e41f35b61c4323903b53525dfb,K,1961-06-24 00:00:00.000
01,PL,STRZYŻÓW,38-100,248ccba3d60d9a5c13d97cfbc368349a,dfeb129a032ae75afa21064de1a0f843,eec8f560d1c656fb28ed667056aee28b,K,1994-04-06 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,489e849aa2973c42db4b472c3264d56b,21d2fb050b9a7b82d4f1351d4568a553,373339b38f03026957edebeab53d2450,K,1998-12-09 00:00:00.000
01,PL,STRZYŻÓW,38-100,51594922a32c930067802a73dadf6eef,3c229e37fb0238e01ff0ef3f94afcbaf,5da1a20d2da14ed13abbfc779d2087c7,K,1946-01-14 00:00:00.000
01,PL,CZUDEC,38-120,736914897d480c9f8a3ddf600caa3612,6320329d3a90e00afa1856b7cfdefc49,57b9dd5eaf5705ff077c985b5008002f,K,1994-02-17 00:00:00.000
01,PL,CZUDEC,38-120,cf4fd538d45f1ddafe55ca070390e4fc,9e16f69a5e96a1d09bfa4a1da1a703db,f28fb699ac8284a096aceb5bb08cc5a0,K,1970-10-10 00:00:00.000
01,PL,FRYSZTAK,38-130,e767a7e18ea77a81d7e0047c5039cbcd,a9e9f62a0955b09b08df732a10918cca,90d226dd9e6fd3d0dcf52049ba6d01bf,K,1969-06-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,b24003c284e5fdd865494012bf3574e6,6310754d3becd8d083de6fade20bbee3,e11dc50403dc1aa430c9d22939643f0a,K,1963-10-20 00:00:00.000
01,PL,HALINÓW,05-074,47b71bf06bee9c2921ec34aba9fb0733,936f99c88f6f80f7f7dc035f3fad37e1,736f17ec7b1640703737a3f5df92d55f,M,1981-05-12 00:00:00.000
01,PL,WARSZAWA,00-065,8e61edb7be274e17e6b68d8fa109272f,33878755a43737fa0032e08a4204c876,4b3f48294d1152571ff9025535a1aa45,M,1990-03-08 00:00:00.000
01,PL,PRUSZKÓW,05-800,7cbb016aa0ad244216a54c0b862d6e73,3eda5eb2be5ab730c6f794f5a48ad84b,26674f1ff6efe7521916b27db5884752,M,1987-05-02 00:00:00.000
01,PL,WARSZAWA,02-503,f3581dba6c88d02caadf31bcdc599e96,788b89c7bc974ba6876d4130f614009b,e68dff00f557c29bb3762c72c2f6346e,M,1972-09-29 00:00:00.000
01,IT,RIMINI,47924,e578df21f9eaf37c3e5deda54487eaae,0b2059266f57c2a14b9f000e6c1ea059,0d1453e6d560005b54b4e26d1bc0b517,M,1959-07-08 00:00:00.000
01,PL,PETRYKOZY,95-200,67f4eae3cd7c40ae6b91d9e5db5bf32b,85b23029dd9dbce026e68d4dd2b0ffb6,63cf4a3d72bfdd01af040c58594c33aa,M,1999-09-25 00:00:00.000
01,PL,WARSZAWA,04-041,60af819e54461ff3ef37b9c96cc64dfe,695f658a26b587cb64c085af9fd72d65,102e02125f1889335381d878885a9740,M,1994-03-10 00:00:00.000
03,PL,KRZESZOWICE,32-065,844f520fdb7f2b948b7a35b2c9762ea7,25f87a2ddb1c77cbb6c9e5201606f15a,5abc0f215c364b8db23cae8d245caa62,M,1973-10-16 00:00:00.000
01,PL,WARSZAWA,01-154,054204cabd883705fbc4a8865278b1a3,e4306ed8226b3ace1a308bc490c8048a,ae4969ae78a5d77073968a51d7f8cdd7,M,1963-08-10 00:00:00.000
01,PL,WARSZAWA,00-065,99ef6391dfe4328dd39aad4fb7cf6af9,74d39715d78015a947cfca270a7c8764,33ef6ec2032aa442b548d75be336bc63,M,1967-07-07 00:00:00.000
03,IT,ROMA,00133,beb62f6be8845e35a150fb9d5a6524dd,46f19fd6987fed72c4ba989bda6e5f94,da1969c8500e9bb6a61351214fb2372d,M,1998-05-16 00:00:00.000
03,PL,WARSZAWA,01-016,cb4eb529f9b02759b2dad224968eb88d,c2ff860c09dab01400802dea30e67cc9,9535632ac1efae6bc3082165c041557b,M,1961-02-16 00:00:00.000
01,PL,WARSZAWA,02-777,73fb940f29cbdb6128825821d5068f8e,7bee081b17eda8f70605dcde28d64344,9595e1d021271703657f8af6dd938cbd,M,1965-02-05 00:00:00.000
01,PL,WARSZAWA,02-777,b33d53755cbc28b8fc396d757b9de2a5,813dabd566772c8c71ee27cbb03b029c,95eebccbfe38dd6e332a80908dd0ed8d,M,1950-03-14 00:00:00.000
03,PL,WARSZAWA,01-234,51a9a0df20e9ff99e07be54d6888773f,8f30c8ee4662a38178b05d38af6ff5f9,ad372db75ba6e43ca167f5865f1e2e2c,M,1959-05-10 00:00:00.000
01,PL,ŚWINOUJŚCIE,72-600,63fa7b5f1c0dcd8bf1f86144b698d588,2f10e21887bc4f0c128a5bb199276bd9,51662f87ebf33e06bcd8024e0edf414a,M,1967-06-14 00:00:00.000
01,PL,WARSZAWA,02-121,79d15aea5cf65b5985cdb1d20c6cdcdd,9620fcec63f4a72dd297c066fb964d8e,d3280713053ff829dfa9908037dd4a3b,M,1990-05-03 00:00:00.000
01,PL,PARZNIEW/PRUSZKÓW,05-808,eeede53b7ccdc48e7bb3b045bb069605,c2bb5d1e9a31c71b46758d02b6685afb,8e5ad8d902f7652d10006e9caeefde38,M,1985-05-18 00:00:00.000
03,PL,WARSZAWA,04-869,93c9eabef573c5172271b05fd92dd49b,77a0bad1d1aa85f41fbf9616ace3c50e,3b67d3d0eae7be50619e02d096a8ecf0,M,1996-11-17 00:00:00.000
01,PL,WĘGRÓW,01-700,0dc8c41b41b271a5dc0c14a0f52855f3,aae7c2ea5ea7e792091571990537dcd5,fe68b29c0b45e87117be6beb4bfdf7e6,M,1995-11-28 00:00:00.000
01,UA,KOTSIUBYNSKE,08298,1c47c180fc0fc0faa98a7902468de267,919e1fc4003d5cfbbc38b5ebee564ce8,7c8a6b74d6c971443e5e35149dd20910,M,1967-12-22 00:00:00.000
01,PL,KORYTÓW A,96-300,4dd7657c9957cfb9f58b96f2508a62ef,c2a2d819041073abe8e1c7f39395cb5f,a9b68e258bceec7764cc60ddeaebe589,M,1956-07-13 00:00:00.000
