RowId,TypKarty,TxnKod,TxnData,TxnCzas,DataPrzetw,DCC,CTLS,PIN,CB,ProductID,MC_Card_Program,MC_GCMS_Program,MC_Product_Class,PEM,MOTO,TypeClass,TypePayment,Region,Country,anon_MID,anon_POS_ID,anon_NrKarty,anon_AuthKod,anon_Kwota,anon_Interchange,anon_MSC,anon_FlatFee,anon_CashAmount
1497706,M,2012,20180801,185224,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,b47db43a858b38c8411a8e7c79753ed3,d7b58514d923fe2aec7c122e7c662083,b87a764c3cb97f11c26012937cc76e60,ETFAXW,153.43,-0.30,1.00,0.00,0.00
1497708,M,2012,20180801,134305,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,77a7fa7c3d36148276b5961cb0888381,843275f6e65f0cc7d10cec2f685bcef1,7f8a1419ec6623ac099ba28f2977c42a,IRZIWX,31.32,-0.06,1.00,0.00,0.00
1497709,M,2012,20180801,204629,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,372ec67b05e3bb6c25b6366e36287630,eeae467c9cc69ee26b914a2f6a39829c,3edb4acb77dcb62a73e6fbb371834afd,YKTDXS,15.89,-0.02,1.00,0.00,0.00
1497710,M,2012,20180801,152550,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,372ec67b05e3bb6c25b6366e36287630,eeae467c9cc69ee26b914a2f6a39829c,3edb4acb77dcb62a73e6fbb371834afd,BBXZTR,26.68,-0.05,1.00,0.00,0.00
1497711,M,2012,20180801,131723,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,d370a1030a6580c474b55804bd9e0043,18ec1fc312ec4d9458de03ea1a713dbc,dee662da9420f1c104b116e75876e1f3,UFHOVB,64.53,-0.13,1.00,0.00,0.00
1497716,M,2012,20180801,085529,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,938c08f832a65255e767d3441b885ccf,1bb672e7e61d4ce5ac1635ca8e0c0dc0,c1f184c0669ae115556d70c48241df7f,ZNUGYO,19.14,-0.03,1.00,0.00,0.00
1497718,M,2012,20180801,071123,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,fb019f6128841c5dbb494880a32c0310,ad24c04a2615cf273062a9886a695895,affac461975d3478ff559734154397ba,QWADXQ,61.50,-0.12,1.00,0.00,0.00
1497719,M,2012,20180801,202334,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,fb019f6128841c5dbb494880a32c0310,ad24c04a2615cf273062a9886a695895,affac461975d3478ff559734154397ba,XUHAYJ,41.54,-0.08,1.00,0.00,0.00
1497721,M,2012,20180801,173444,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,68a0d2dbe7b7479e0a4b0160211e01f4,bb42b5c0b117f6eb3e8901be3070fdfb,601a42d16cc8743ae24d181bfded6dda,QUGNXN,18.47,-0.03,1.00,0.00,0.00
1497722,M,2012,20180801,112542,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,d848c5eccd46effebfe871f7970d0dd7,3f84ece3223157213aac8aae1d4ae5a4,601a42d16cc8743ae24d181bfded6dda,VMHZPN,153.12,-0.30,1.00,0.00,0.00
1497725,M,2012,20180801,113618,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,907088ffd923cb8cb3cba9707600186a,5685f474963ec66a196e3ca0fd41703b,58c06a6eea293a4f34eb7e91a876612c,JJDZRV,164.53,-0.32,1.00,0.00,0.00
1497731,M,2012,20180801,155532,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,2246f79fbdae90a2527ee04247554d3c,ccd457ec92fef67d449001ee5e8171a5,1f72ebd1811be1651779662f13820079,VTKJBY,26.65,-0.05,1.00,0.00,0.00
1497732,M,2012,20180801,094727,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,f641e6991063fe6be7c6819143f7c801,9720f05aacf08fccb440e062029d4906,d2d04ffd914f471570fd53c84a3a2214,PBGVIK,7.54,-0.01,1.00,0.00,0.00
1497733,M,2012,20180801,122154,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,f641e6991063fe6be7c6819143f7c801,9720f05aacf08fccb440e062029d4906,d2d04ffd914f471570fd53c84a3a2214,CLTALN,11.02,-0.01,1.00,0.00,0.00
1497736,M,2012,20180801,142014,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,e710fbe42fb87a97bb45f0f2cbd53973,ffe8a0ba3b7aeadc9a4e4a29d34f43e4,7cd99578034e7332b412b87bd543a130,CMAPEC,23.75,-0.05,1.00,0.00,0.00
1497740,M,2012,20180801,140413,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,d2e1c4e902a31af4ecb79d09b958693a,fc458ad29bd340fef32766fb6d7859a6,cb371caacdc31a104d465ec880f711b1,GCTKUY,535.92,-1.07,1.00,0.00,0.00
1497749,M,2012,20180801,101820,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,cf7a456cba7debade55453d35d2f7ef0,56dd204ee36971c3e5347da5b51efda4,4904acf8af86ddea07c76c6019b35e4b,BVMIEE,123.78,-0.24,1.00,0.00,0.00
1497752,M,2012,20180801,132143,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,80feee02661d75f96a2ce59ff0054450,28eb763625582d6593e425906fe2a49c,8dafb4edf335fcd0ac1c6f8d0608ec5d,ZTWQYV,13.11,-0.02,1.00,0.00,0.00
1497754,M,2012,20180801,132331,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,853789fdd6117abc6d3a9280e222f5ad,993e99cced4611bdc5ee90fa46389caa,38942459ed65315aea6478f8af99d37d,QUTIUW,23.13,-0.03,1.00,0.00,0.00
1497756,M,2012,20180801,120913,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,283703250efd5dfe624928c4a1606db7,efe4f5e88abe09040c4f66bdb380a15b,7673a9a2d9e94795b620471bb90aa4b8,HPSBJB,38.69,-0.07,1.00,0.00,0.00
1497758,M,2012,20180801,194434,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,08eb323f72ec400df6bee748878110f1,b679a64391b0f9cd0fbca66b5db0707d,9bd04326a8007b209a65f8ddb2af09aa,SFSFYD,40.88,-0.08,1.00,0.00,0.00
1497763,M,2012,20180801,154245,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,8c39c8bb8fe92e26a92c2d3d18ae6eae,ded4136572c20ebdc9e49131eea60ec3,00126f68ffd0bb934e48c40a00a82547,XKJGPT,162.48,-0.32,1.00,0.00,0.00
1497767,M,2012,20180801,163436,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,3bca6ef65aae1417947dee1efc38764b,c7e39173b246c3335059dd5859446aaa,ac3f5215659b4b4b6d58c9c26e5cc8cb,LZBPCD,8.11,-0.01,1.00,0.00,0.00
1497770,M,2012,20180801,152034,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,af68ed2a4838657e819c270c280c5047,df5aab8ab4a79b72feb6a604f0458f8d,4c5648576d21bca85d5f7185928d648f,DXMPEG,10.75,-0.01,1.00,0.00,0.00
1497773,M,2012,20180801,161641,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,0b6f47fcbb8164c19e0ba1a6d1498437,7225e4a98ccd505fe6bbadf33e9b7010,da6f7cd3379897e6cf9ebdbb38893aa2,VOFXLP,76.25,-0.15,1.00,0.00,0.00
1497775,M,2012,20180801,102539,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,bc36b92957b485dae01ae4e414f20201,7ef69c62292b5e500376305d9f7cebe2,d4722d60d593335c3666035afc2a9968,OJIUCG,26.10,-0.05,1.00,0.00,0.00
1497780,M,2012,20180801,162159,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,9f1d03ba25c123d56d34d640c54f2974,7c1d51f1fc785161c2e9e38a87cbb141,775b2cbab27056126d15176d175ea02d,EHXAHU,56.84,-0.10,1.00,0.00,0.00
1497782,M,2012,20180801,134640,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,940dde7d0c56668163898453b81d2089,31bb89f895ddf1f9f96d2c2d3cd23c8d,7959d5c0dc4cade8242bf7dbd5d913a1,VCOSOZ,25.50,-0.05,1.00,0.00,0.00
1497785,M,2012,20180801,115827,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,8a94b1f54293c041aca8a11a3569eed8,a8023051f629f35fc0ccd480ed532a4f,fc27f5b915b8bf575593e76193e312d0,BPZAYT,14.93,-0.02,1.00,0.00,0.00
1497787,M,2012,20180801,133001,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,b56cc84d6cae9d329949a5d5fb22803d,09f925e68e3d9dfd69785f95b5aa2d89,83f7507ecdcde939b8fac9261230546a,SWXIIE,20.65,-0.03,1.00,0.00,0.00
1497788,M,2012,20180801,120907,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,1be4ee12e7840f78980a4154032bbfb3,105493b70e8802e5f1500ab797f0a880,bca95db615baf20834156b7b1743bddf,FJLWBQ,6.26,-0.01,1.00,0.00,0.00
1497789,M,2012,20180801,160020,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,730b390567106b7da0371295701f522b,1bf2ac552a5d964b8b6959b195d0df9d,c6b6cf126dc7fc57d3fac952c83a92cf,YVGVWA,30.76,-0.06,1.00,0.00,0.00
1497790,M,2012,20180801,071743,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,2231c8c4d54aaa65beda75692cdf71e2,b1304449952e0303bb6ff11e7baf1537,c6b6cf126dc7fc57d3fac952c83a92cf,PVQYYO,7.51,-0.01,1.00,0.00,0.00
1497794,M,2012,20180801,081639,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,2ce651edad31dc0d43a1e2e86d58702e,773befd65d97488e3ce59aa92b7fcc0b,f9c77bf021b541502579d1612f99a801,QRETZK,7.15,-0.01,1.00,0.00,0.00
1497797,M,2012,20180801,121007,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,6e771e698f7ac9925bdc9268f5813ef8,3f843ac560f530c1e43c68e96d6a01f0,513afce4838c0148c82d8c2540a81217,AFWHNJ,23.20,-0.05,1.00,0.00,0.00
1497798,M,2012,20180801,201647,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,8e4ed7ac4db8777286a7615177a54bd1,5de3a493f75f20b4bb133ddae65191d9,513afce4838c0148c82d8c2540a81217,NNCGUG,113.68,-0.22,1.00,0.00,0.00
1497799,M,2012,20180801,111945,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,a5c725701529826439ec2e7b8bfb8bb8,5f865302ee78fd7436a8fd75fbda445f,3ecdb734e054f182de14afc599e473e6,JOLDIP,5.42,0.00,1.00,0.00,0.00
1497800,M,2012,20180801,180856,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,5e0ed15f62602acc23fff6b5c75a8337,0958262247a5c47246a1ee9774738559,fb12ff2b21fe9e8283ed6bb8f959f43d,JXSFOM,22.81,-0.03,1.00,0.00,0.00
1497802,M,2012,20180801,153323,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,e9c4f4b345837ac644121dd1c142cc5b,bb08e8721ccffc36f91b097618d6654a,57a7669b82e6db7465040f9efdfd4112,QKXPHF,32.48,-0.06,1.00,0.00,0.00
1497805,M,2012,20180801,192053,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,f11843c802049e4ffefd968aceaa4218,612f21977546d0db946733b4d30dfc59,c7da7fa478e32bc7fa6b785abfb13bce,MNPKIX,46.33,-0.08,1.00,0.00,0.00
1497813,M,2012,20180801,104357,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,a87187c68039ea772080a9fabb334a3c,7977b2b94a82cd1638cf6175fbb23332,8c151b703c8a9b73b65a1226f7cb6a51,CMPPDI,174.07,-0.35,1.00,0.00,0.00
1497815,M,2012,20180801,144958,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,0ee6ed8b09ddb58911b2f813958c2f11,ff76beafb8bf8cce7bb0ed74e28d698e,d09e8e345de2754bfe50e077e37546b7,CFPNAD,70.99,-0.14,1.00,0.00,0.00
1497817,M,2012,20180801,095446,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,f01025dc1a086fd9258a513c45b423f3,18640fb563f2215f673dec57bf5bd161,4b5a6939f2f9c384e1c2d2005567e0ab,SEBRTA,85.41,-0.16,1.00,0.00,0.00
1497818,M,2012,20180801,214418,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,76cbed1dcfc1c31a26514750b97ea174,45a01ed0c87ff1622eab5daaf3f5adcc,7364c6a43d329fac1ae1d862518d2dd1,CXRSHI,139.19,-0.27,1.00,0.00,0.00
1497819,M,2012,20180801,123858,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,bd8823cda20242d3b77598b608f855da,9b7737c86641e1766aec452328e91c9c,852e96f417bb3574ba3aa1e88bb45891,KLAFDQ,23.66,-0.05,1.00,0.00,0.00
1497822,M,2012,20180801,182230,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,d6cd2f9dbc5220e0044043689b2fa708,9c33110b3020f1dcce9623df39db0821,674067fba1ca839b1b014b34b7046641,VCQTPC,171.10,-0.34,1.00,0.00,0.00
1497826,M,2012,20180801,122804,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,463210741689ffa26e06138abf79a070,5005b306e8acfbf6f5e9ec5316be106e,3dd04b2cfe8f6bb8c3e0dcf1154ad8d5,QJMYQV,43.04,-0.08,1.00,0.00,0.00
1497827,M,2012,20180801,072832,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,bd61b1410d2cb4523a0e32b454a083e1,3ab2444d9bee5bc4bc24c9c6c8e8d249,b1ae4b0c12b8290db8d7d8bb7168aa10,SKGYJU,22.61,-0.03,1.00,0.00,0.00
1497828,M,2012,20180801,170333,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,bd61b1410d2cb4523a0e32b454a083e1,3ab2444d9bee5bc4bc24c9c6c8e8d249,b1ae4b0c12b8290db8d7d8bb7168aa10,ZADVVS,26.24,-0.05,1.00,0.00,0.00
1497837,M,2012,20180801,190237,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,8064a0f946cf02952a0de2a71d8150a3,7c27a081214e258cbedb6099ffc2ba3f,a27a9cf06a11fc012cd99a8d92ce6e9c,FCEKLO,242.44,-0.48,1.00,0.00,0.00
1497841,M,2012,20180801,212718,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,1f6715dd2906f640646f08978195fefc,f633179f673afd9a03587c00043739ad,2d903bb29a01567137167dd3734b9a99,BQCTGI,27.84,-0.05,1.00,0.00,0.00
1497842,M,2012,20180801,202101,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,79e1b972ce32fd57f26732a05a121e41,129f53dd77a943f434725fe0b1873e1b,2d903bb29a01567137167dd3734b9a99,ZDKKXB,27.84,-0.05,1.00,0.00,0.00
1497845,M,2012,20180801,065649,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,5145052fe9192bef9b7ba061b89b300a,da91971e38e4e37be2cede2666816824,c37d96ebe992b1bcd45a17763816f6a5,VHXKNK,17.52,-0.03,1.00,0.00,0.00
1497846,M,2012,20180801,115241,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,551398bb78a594bb3971a84d6a180f57,13ade5985f1e08b618d9a8d71c2865b2,c37d96ebe992b1bcd45a17763816f6a5,MOJONZ,77.72,-0.15,1.00,0.00,0.00
1497847,M,2012,20180801,181347,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,54bebc2cd51cc5b360328d5b7435798c,415569f992191ce941b79db7970a6067,0908eb122f5754135530a327f22161dd,DWXEIW,45.34,-0.08,1.00,0.00,0.00
1497848,M,2012,20180801,190510,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,496ebf5f78118dbbe7a640d756335306,f67919c2f3aca6e857d4ade4f1c904af,908cca3e137dce0dceef67efef08bc2b,CJCHHK,39.43,-0.07,1.00,0.00,0.00
1497849,M,2012,20180801,111641,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,53a3b7919b886f88755afd8710f6fc71,4a23d5d16568f263075937896edb149f,908cca3e137dce0dceef67efef08bc2b,SYDIUL,20.88,-0.03,1.00,0.00,0.00
1497850,M,2012,20180801,155620,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,1bfc5f0bf384ede50ad7ae88f5e8ffb3,dd3c83d1c51ca18f975f20e30b7ad694,24772a32b12d7190db1abf1211ae0e79,QNTXFH,92.89,-0.19,1.00,0.00,0.00
1497856,M,2012,20180801,090747,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,5cf4423cfee122d498f8e65f84d132e9,462f887f5cb92a81ff32976ee1009d7c,5f439778a43a131e1369772089ba081c,VQHDWZ,23.19,-0.03,1.00,0.00,0.00
1497857,M,2012,20180801,210058,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,fa9595f9c9bf5b4acc2425f5867f41d7,f994c9ff711db619f8a415ef3590c589,ed0f59a42e756abf5074099481e5a822,YRICAO,15.54,-0.02,1.00,0.00,0.00
1497858,M,2012,20180801,170954,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,fa9595f9c9bf5b4acc2425f5867f41d7,f994c9ff711db619f8a415ef3590c589,ed0f59a42e756abf5074099481e5a822,SOOACU,3.26,0.00,1.00,0.00,0.00
1497863,M,2012,20180801,142013,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,20fec05375bfffe8bdee6ffd2a57b2b1,15201cd9d2626c22d6c0b149759646c4,6a53cd74d4a663fdd5cc1af9aea8c0b1,XBWCDJ,27.84,-0.05,1.00,0.00,0.00
1497864,M,2012,20180801,133746,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,f4691e5eeff94fd504cfba36529a39af,552b74708b50f2cd7d48f778b8f21c1d,aa6ba4fe703df1553248875af467e14e,ZJGDJV,28.06,-0.05,1.00,0.00,0.00
1497868,M,2012,20180801,201228,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,8dd71383279e1ea519fae084d776cd68,87d09abbf4ee8f5cd067f69a41efeb52,f73360745915106f1531c08ece095545,ENSVHA,24.36,-0.05,1.00,0.00,0.00
1497870,M,2012,20180801,200927,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,64b51de6092b50a1c39faa1a730a2aa0,659a1904e6e51ea8d67ab8bcdaefb948,fc56bb6b38d009cec97ded9ababe871f,LMJCSR,164.23,-0.32,1.00,0.00,0.00
1497871,M,2012,20180801,122450,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,0879c9bc1a7033930ed4a60586a5ef73,812a1b4c710f3bf56e862fa43b91cdb5,7893c17785e39d5835da01058b8fbbff,UTKKHA,391.85,-0.78,1.00,0.00,0.00
1497876,M,2012,20180801,205943,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,8f4d6aca1869d6009a64a184ebfbde24,2ef33b4374c670d97ff20d580941af10,5543cf9d10b6a43727180428b378284b,SEMLOW,155.70,-0.30,1.00,0.00,0.00
1497879,M,2012,20180801,111001,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,ef9fb0ba12e8f6951221e6f8c910c4d5,7b8037f91cf9b4293feecd2274267e3f,f590fd59f29064e8929acafa6953b738,ADWXYQ,20.89,-0.03,1.00,0.00,0.00
1497880,M,2012,20180801,112531,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,04ea56c37754a7e33b841ae4d913e2b3,506dd99e85f41f46990484eb1a20c2e6,e577ea69d8afee63ac4221da77aa6e1a,HPXRKY,36.81,-0.07,1.00,0.00,0.00
1497881,M,2012,20180801,083925,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,4e25aeffd88b1bc7251bdd9207fd6991,e195920dff916faa98f1cbfe987dd465,e577ea69d8afee63ac4221da77aa6e1a,DJJNZO,955.84,-1.90,1.00,0.00,0.00
1497882,M,2012,20180801,113057,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,a95a7480b92af19014cd08b36bfdfbb1,0f932d2260991d209ef157e39c9df836,27eb8d30cf6807b0eb079392bfe223d4,SZTVAR,88.95,-0.17,1.00,0.00,0.00
1497885,M,2012,20180801,091436,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,c8d35dedd1c8b0bc232b59557bea0fd2,d71b8cbf8306a0d7b4b31b01eb474e18,9b9d2ed2ea34303ba16e0618b6efcfc6,PGBSLI,27.54,-0.05,1.00,0.00,0.00
1497891,M,2012,20180801,165850,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,b64a6ec5c8a8ec4ddd404e232c0e8fe4,3e9690a9d71ae4c442f63a7d444dca27,e7d62b04882acb5f9e3f211ce9e18c55,LDUJAP,28.83,-0.05,1.00,0.00,0.00
1497894,M,2012,20180801,150533,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,5b0f310a4f1036944ace36befb3af3f0,d8343989915368d9eb12fc9e50b9d68b,d0d9e70a45ef09330ba251225ef9e6d2,WBGFAA,346.84,-0.68,1.00,0.00,0.00
1497896,M,2012,20180801,092155,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,19316787315665bc35843e31cabba2d3,3c8cbe99e47ce1375707ca0035b5d169,cde97b93da3ad138f0e265f105e53290,SZAFXW,23.20,-0.05,1.00,0.00,0.00
1497899,M,2012,20180801,155153,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,21ec327080f9dbf96372f5d388fd3572,23ec0b30ff3e2ec1a556d539896eb156,eeea19368a599b486c633bd82c149990,UIZBPJ,42.06,-0.08,1.00,0.00,0.00
1497904,M,2012,20180801,140515,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,9feb31174c463d01bdf6f86c6dd942dc,3232941392c1330436b97aa2191cfa94,46d54e5003929806d7ac8c3ff56ba805,UIGQKZ,79.67,-0.15,1.00,0.00,0.00
1497905,M,2012,20180801,143719,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,6a75246bc0147917595bb990113c588d,582477d9088bf943962a9ac40eebdef4,c8dc7de39fee2ee4d65ecfa08fde0bc1,NTPHVP,61.94,-0.12,1.00,0.00,0.00
1497906,M,2012,20180801,162152,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,d2c925ab480a34af54f61a610a3be89a,e92bd9dd13c0c9abe41ec20f66b92fb1,37631170ba4aa131a7afebdd6f24bc2f,KQBYXY,230.84,-0.45,1.00,0.00,0.00
1497907,M,2012,20180801,081153,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,cab4ff6e1bb7c801a75ff02c288364ea,866da00ea924d0e146612525251eea6b,8498a2f59a7534e24aa2c1444bc1c1bc,VXBSRN,36.10,-0.07,1.00,0.00,0.00
1497911,M,2012,20180801,121347,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,abafe83134fc14c8de172921492c2df9,d38ea988ebb41caad10a5b0041b4ed02,58a93f114ad792473619212e2edc288b,TCDHQD,28.44,-0.05,1.00,0.00,0.00
1497912,M,2012,20180801,184529,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,916e2c190461778134eda8981386e3bd,cbbfe3869957f26470cd5c5df532f54d,f3f955ac298145db604f6449d6cfec16,JTLCKL,58.28,-0.12,1.00,0.00,0.00
1497916,M,2012,20180801,210351,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,0f7c35bd77fd106887467983226b9614,9c8fd518505c719e83d9fd3b5a7b773e,d24b2c847e9cb82f1e110b2ffe38b0a3,VHQJWC,7.54,-0.01,1.00,0.00,0.00
1497918,M,2012,20180801,225315,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,04bb246bbfad44587ef03d5fa82a2145,f3d066d429a6a725ea744e059da849f6,039a4ab5fe6836dca063af8ec4920b40,WXPOKI,52.00,-0.09,1.00,0.00,0.00
1497922,M,2012,20180801,191114,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,81fa87adf552ac8585b0291270c8ccba,aa4b606f4e57da9d3d489a39c6b5fc6c,09dc1c0fe7882e2d694cd9d3698bfd72,NONOIS,32.45,-0.06,1.00,0.00,0.00
1497938,M,2012,20180801,112959,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,5f2cad2e75e4bebd787a09511db3eae8,ab2023ebe37354104c6fb1ecda2b2da5,478db127188847ed085c5d971389cc58,UGNCWP,14.96,-0.02,1.00,0.00,0.00
1497939,M,2012,20180801,074201,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,3c61405884ea59fe687b780a3bc3f40e,6845866946da13dd64c2da5ad3821771,478db127188847ed085c5d971389cc58,RVRGYH,9.34,-0.01,1.00,0.00,0.00
1497947,M,2012,20180801,205117,20180801,0,0,1,0,MDU,DMC,MDS,DMC,C,NULL,I,D,P,PL,c19b30c21ea69c813129ac0b6f257ef5,b1c703a09cad907f2866a80deadb4e08,05d3a2393807de85b3da773cdfd7470f,PMTBPN,30.66,-0.06,1.00,0.00,0.00
1497952,M,2012,20180801,165520,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,d8ebff27548196dd6a4456a88219b3ca,62ba2a9fe7adb6d993194c6316c5990b,a3da0c6db06dbbe4071abfb472d5bea2,OYUXDH,75.56,-0.15,1.00,0.00,0.00
1497958,M,2012,20180801,101244,20180801,0,1,1,0,MDU,DMC,MDS,DMC,M,NULL,I,D,P,PL,a6fedc67ca2eb07ac5be4af591731278,969b9594592076284fb1eabde41f6876,595260501926e7e313b348713cf4f1ea,TGMSRE,26.66,-0.05,1.00,0.00,0.00
